fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,5Dimes_vig,BetDSI_vig,BookMaker_vig,SportBet_vig,Bet365_vig,Bovada_vig,Sportsbook_vig,William_H_vig,Pinnacle_vig,SportsInt_vig,BetOnline_vig,Intertops_vig,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Anthony Birchak,Ian Entwistle,https://www.bestfightodds.com/events/ufc-on-fox-13-dos-santos-vs-miocic-879,Ian Entwistle,2.95,,3.0,3.0,3.0,2.9,,3.05,2.91,2.84,2.95,,2.9555555555555557,0.02152273338714017,0.039215686274509665,0.039215686274509665,0.030162987859397417,,0.05070993914807298,0.04486540378863402,,0.024838549428713552,0.0614150016377335,0.03482587064676612,,Ian Entwistle,Anthony Birchak,https://en.wikipedia.org/wiki/UFC_on_Fox:_dos_Santos_vs._Miocic,Ian Entwistle,Anthony Birchak,Bantamweight,Ian Entwistle,def,Anthony Birchak,Submission (heel hook),1.0,1:04,This bout aired on the Fox Sports 1 prelims broadcast after Saunders vs. Riggs fight.,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Ian_Entwistle,https://en.wikipedia.org/wiki/Anthony_Birchak,12,Sub,Prelim,,,2014-12-13,302,UFC on Fox: dos Santos vs. Miocic,1.4651162790697674,1.4166666666666667,1.4166666666666667,1.45662100456621,,1.4166666666666667,1.4166666666666667,,1.434782608695652,1.4098360655737705,1.425531914893617,,1.4287282821628537
Anthony Birchak,Joe Soto,https://www.bestfightodds.com/events/ufc-fight-night-68-henderson-vs-boetsch-947,Anthony Birchak,2.6,,2.5,2.5,2.5,2.5,,2.55,2.58,2.5,2.65,,2.542222222222222,0.01424501424501412,0.036363636363636376,0.036363636363636376,0.019949840401276786,,0.04912280701754401,0.04402515723270439,,0.02450980392156854,0.05517241379310356,0.036363636363636376,,Anthony Birchak,Joe Soto,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Boetsch_vs._Henderson,Anthony Birchak,Joe Soto,Bantamweight,Anthony Birchak,def,Joe Soto,KO (punches),1.0,1:37,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Anthony_Birchak,https://en.wikipedia.org/wiki/Joe_Soto,5,KO,Main Event,,,2015-06-06,321,UFC Fight Night: Boetsch vs. Henderson,1.5882352941176472,1.5714285714285714,1.5714285714285714,1.5813953488372094,,1.5405405405405406,1.5,,1.5813953488372094,1.526315789473684,1.5714285714285714,,1.5591297817880005
Anthony Birchak,Thomas Almeida,https://www.bestfightodds.com/events/ufc-fight-night-77-belfort-vs-henderson-3-997,Thomas Almeida,1.2439024390243902,,,1.2222222222222223,,1.2,,1.2352941176470589,1.2398081534772183,1.1851851851851851,1.2105263157894737,,1.2195626333350782,0.018975332068311257,,,0.02491701367479493,,0.05555555555555558,0.048309178743961345,,0.02457757296466978,0.061141304347826164,0.04040404040404022,,Thomas Almeida,Anthony Birchak,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Henderson_3,Thomas Almeida,Anthony Birchak,Bantamweight,Thomas Almeida,def,Anthony Birchak,KO (punches),1.0,4:24,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Thomas_Almeida,https://en.wikipedia.org/wiki/Anthony_Birchak,3,KO,Main Event,,,2015-11-07,337,UFC Fight Night: Belfort vs. Henderson 3,4.65,,,4.58,,4.5,4.5,,4.65,4.6,4.5,,4.568571428571429
Anthony Christodoulou,Mairbek Taisumov,https://www.bestfightodds.com/events/ufc-on-fox-14-gustafsson-vs-johnson-906,Mairbek Taisumov,1.119047619047619,,1.1052631578947367,1.1111111111111112,1.1052631578947367,1.1052631578947367,,1.1228501228501229,1.1169590643274854,1.066711140760507,1.0909090909090908,,1.1048197358544607,0.02519596864501672,0.03809523809523818,0.03809523809523818,0.02951614603464625,,0.05291005291005302,0.04569892473118298,,0.024459618195612487,0.07732105293080904,0.042857142857142705,,Mairbek Taisumov,Anthony Christodoulou,https://en.wikipedia.org/wiki/UFC_on_Fox:_Gustafsson_vs._Johnson,Mairbek Taisumov,Anthony Christodoulou,Lightweight,Mairbek Taisumov,def,Anthony Christodoulou,KO (punches),2.0,0:38,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Mairbek_Taisumov,,9,KO,Prelim,,,2015-01-24,306,UFC on Fox: Gustafsson vs. Johnson,7.6,7.5,7.5,7.45,,6.75,7.75,,7.47,7.15,7.0,,7.35222222222222
Anthony Christodoulou,Scott Holtzman,https://www.bestfightodds.com/events/ufc-fight-night-73-saint-preux-vs-teixeira-979,Scott Holtzman,1.119047619047619,,1.1111111111111112,1.1081081081081081,1.1021450459652706,1.1,,1.1111111111111112,1.1169590643274854,1.1,1.1,,1.1076091177411895,0.02519596864501672,0.042857142857142705,0.045825749193235676,0.02951614603464625,,0.051948051948051965,0.047021943573667624,,0.042857142857142705,0.051948051948051965,0.04037005887300249,,Scott Holtzman,Anthony Christodoulou,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Teixeira_vs._Saint_Preux,Scott Holtzman,Anthony Christodoulou,Lightweight,Scott Holtzman,def,Anthony Christodoulou,Submission (rear-naked choke),3.0,2:40,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Scott_Holtzman,,13,Sub,Prelim,,,2015-08-08,331,UFC Fight Night: Teixeira vs. Saint Preux,7.6,7.0,7.22,7.45,,7.0,7.25,,7.0,7.0,7.25,,7.196666666666666
Anthony Hamilton,Damian Grabowski,https://www.bestfightodds.com/events/ufc-201-lawler-vs-woodley-1129,Anthony Hamilton,1.7407407407407407,,1.72992700729927,1.7407407407407407,1.72992700729927,1.7142857142857144,,1.72992700729927,1.7575757575757576,1.8,1.6451612903225805,1.8,1.7388285265563348,0.03958436417615041,0.03888856481751546,0.03888856481751546,0.027681113571654592,,0.05952380952380931,0.05228758169934644,0.05555555555555558,0.028509522180408364,0.0677506775067751,0.03958436417615041,,Anthony Hamilton,Damian Grabowski,https://en.wikipedia.org/wiki/UFC_201,Anthony Hamilton,Damian Grabowski,Heavyweight,Anthony Hamilton,def,Damian Grabowski,KO (punches),1.0,0:14,,Preliminary Card (Fox Sports 2),https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),https://en.wikipedia.org/wiki/Damian_Grabowski,8,KO,Prelim,,,2016-07-30,366,UFC 201: Lawler vs. Woodley,2.15,2.17,2.17,2.1799999999999997,,2.1,2.25,2.0,2.2199999999999998,1.9523809523809523,2.15,,2.134238095238095
Anthony Hamilton,Daniel Omielanczuk,https://www.bestfightodds.com/events/ufc-fight-night-64-gonzaga-vs-cro-cop-ii-936,Anthony Hamilton,2.35,,2.35,2.3,2.35,2.25,,2.2800000000000002,2.33,2.3,2.2,,2.3011111111111116,0.01736864958749451,0.04091653027823239,0.04091653027823239,0.024326249761081442,,0.05228758169934644,0.054545454545454675,,0.02365873189197054,0.057424118129614676,0.03478260869565242,,Anthony Hamilton,Daniel Omielańczuk,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Gonzaga_vs._Cro_Cop_2,Anthony Hamilton,Daniel Omielanczuk,Heavyweight,Anthony Hamilton,def,Daniel Omielańczuk,"Decision (unanimous) (29–28, 29–28, 29–27)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),https://en.wikipedia.org/wiki/Daniel_Omiela%C5%84czuk,9,Unanimous Decision,Prelim,,,2015-04-11,314,UFC Fight Night: Gonzaga vs. Cro Cop 2,1.6896551724137931,1.625,1.625,1.6802721088435373,,1.6451612903225805,1.6666666666666665,,1.7092198581560285,1.606060606060606,1.6666666666666665,,1.6570780410144308
Anthony Hamilton,Daniel Spitz,https://www.bestfightodds.com/events/ufc-fight-night-116-rockhold-vs-branch-1343,Daniel Spitz,2.85,,2.6,2.75,2.6,2.75,2.6,2.73,2.8,2.65,2.6,2.75,2.6981818181818187,0.01754385964912286,0.0512820512820511,0.0512820512820511,0.02927400468384067,,0.055944055944055826,0.04563233376792697,0.05782596608284685,0.02960002960002961,0.06485849056603765,0.03576751117734722,0.0512820512820511,Daniel Spitz,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rockhold_vs._Branch,Daniel Spitz,Anthony Hamilton,Heavyweight,Daniel Spitz,def,Anthony Hamilton,TKO (punches),1.0,0:24,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Daniel_Spitz,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),8,KO,Prelim,,,2017-09-16,411,UFC Fight Night: Rockhold vs. Branch,1.5,1.5,1.5,1.4878048780487805,,1.4444444444444444,1.5128205128205128,1.4405286343612334,1.5076142131979695,1.4545454545454546,1.4878048780487805,1.5,1.4850511832242888
Anthony Hamilton,Francis Ngannou,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203,Francis Ngannou,1.2,,1.2,1.1941747572815533,1.2,1.1818181818181819,,1.2127659574468086,1.2061855670103092,1.1785714285714286,1.2,1.1700680272108843,1.1943583919339167,0.03333333333333344,0.03333333333333344,0.03333333333333344,0.023234586341382535,,0.05668016194331971,0.04385964912280693,0.054651162790697816,0.029060381013884307,0.05901116427432207,0.03739837398374002,,Francis Ngannou,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Abdurakhimov,Francis Ngannou,Anthony Hamilton,Heavyweight,Francis Ngannou,def,Anthony Hamilton,Submission (kimura),1.0,1:57,,Main Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Francis_Ngannou,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),2,Sub,Main Event,,,2016-12-09,382,UFC Fight Night: Lewis vs. Abdurakhimov,5.0,5.0,5.0,5.15,,4.75,4.75,5.0,4.890000000000001,4.75,5.0,,4.929
Anthony Hamilton,Marcel Fortuna,https://www.bestfightodds.com/events/ufc-fight-night-104-bermudez-vs-korean-zombie-1226,Marcel Fortuna,2.8,,2.75,2.75,2.75,2.75,,2.7,2.74,2.75,2.7,2.62,2.7310000000000003,0.018159806295399594,0.04105571847507328,0.04105571847507328,0.027125665811797095,,0.055944055944055826,0.04778972520907998,0.04834605597964359,0.029073442042725217,0.06512890094979662,0.03576751117734722,,Marcel Fortuna,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bermudez_vs._The_Korean_Zombie,Marcel Fortuna,Anthony Hamilton,Heavyweight,Marcel Fortuna,def,Anthony Hamilton,KO (punch),1.0,3:10,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Marcel_Fortuna,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),5,KO,Main Event,,,2017-02-04,388,UFC Fight Night: Bermudez vs. The Korean Zombie,1.5128205128205128,1.4761904761904763,1.4761904761904763,1.510204081632653,,1.4444444444444444,1.4761904761904763,1.5,1.5181347150259068,1.425531914893617,1.4878048780487805,,1.4827511975437342
Anthony Hamilton,Oleksiy Oliynyk,https://www.bestfightodds.com/events/ufc-fight-night-44-swanson-vs-stephens-800,Oleksiy Oliynyk,1.7142857142857144,,1.7142857142857144,1.7407407407407407,1.7142857142857144,1.7142857142857144,,1.7692307692307692,1.72992700729927,1.6802721088435373,1.7142857142857144,,1.721288799726988,0.037878787878787845,0.037878787878787845,0.037878787878787845,0.026489565003500415,,0.05952380952380931,0.05952380952380931,,0.02393298763462326,0.060257979474625856,0.03958436417615041,,Aleksei Oleinik,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Stephens,Oleksiy Oliynyk,Anthony Hamilton,Heavyweight,Aleksei Oleinik,def,Anthony Hamilton,Submission (neck crank),1.0,2:18,,Preliminary card (UFC Fight Pass),https://en.wikipedia.org/wiki/Aleksei_Oleinik,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),11,Sub,Prelim,,,2014-06-28,279,UFC Fight Night: Swanson vs. Stephens,2.2,2.2,2.2,2.23,,2.1,2.1,,2.1799999999999997,2.15,2.15,,2.1677777777777774
Anthony Hamilton,Ruan Potts,https://www.bestfightodds.com/events/ufc-177-dillashaw-vs-soto-849,Anthony Hamilton,1.4761904761904763,,1.4651162790697674,1.4878048780487805,1.4651162790697674,1.4761904761904763,,1.4672897196261683,1.4672897196261683,1.4608294930875576,1.4545454545454546,,1.468930308383846,0.022246941045606317,0.039682539682539764,0.039682539682539764,0.031179012070731815,,0.04778972520907998,0.04851083032490977,,0.023994415845039585,0.05491295712115907,0.03576751117734722,,Anthony Hamilton,Ruan Potts,https://en.wikipedia.org/wiki/UFC_177,Anthony Hamilton,Ruan Potts,Heavyweight,Anthony Hamilton,def,Ruan Potts,TKO (punches to the body),2.0,4:17,,Preliminary card (Fox Sports 1),https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),https://en.wikipedia.org/wiki/Ruan_Potts,7,KO,Prelim,,,2014-08-30,288,UFC 177: Dillashaw vs. Soto,2.9,2.8,2.8,2.8600000000000003,,2.7,2.77,,2.92,2.7,2.75,,2.8
Anthony Hamilton,Shamil Abdurakhimov,https://www.bestfightodds.com/events/ufc-fight-night-83-cowboy-vs-cowboy-1057,Shamil Abdurakhimov,1.9090909090909092,,1.9090909090909092,1.8695652173913042,1.9090909090909092,1.8333333333333335,,1.925925925925926,1.8928571428571428,1.8,2.05,,1.899883816308937,0.023809523809523725,0.04761904761904767,0.04761904761904767,0.03325238184195767,,0.06926406926406914,0.06227296315516351,,0.02903469079939658,0.0677506775067751,0.04707884288145214,,Shamil Abdurakhimov,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Cowboy,Shamil Abdurakhimov,Anthony Hamilton,Heavyweight,Shamil Abdurakhimov,def,Anthony Hamilton,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Shamil_Abdurakhimov,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),13,Unanimous Decision,Prelim,,,2016-02-21,349,UFC Fight Night: Cowboy vs. Cowboy,2.0,1.9090909090909092,1.9090909090909092,1.9803921568627452,,1.9090909090909092,1.7407407407407407,,1.9615384615384617,1.9523809523809523,1.9523809523809523,,1.923856221241842
Anthony Hamilton,Todd Duffee,https://www.bestfightodds.com/events/ufc-181-hendricks-vs-lawler-2-853,Todd Duffee,1.3076923076923077,,1.3076923076923077,1.303030303030303,1.3076923076923077,1.2777777777777777,,1.2967359050445104,1.3021148036253776,1.2298850574712643,1.3225806451612903,,1.295022379465272,0.017870439314966458,0.038678485092667136,0.038678485092667136,0.025050847255441155,,0.05287896592244423,0.05283346602012018,,0.02433160501694509,0.07624200688637495,0.037712130735386484,,Todd Duffee,Anthony Hamilton,https://en.wikipedia.org/wiki/UFC_181,Todd Duffee,Anthony Hamilton,Heavyweight,Todd Duffee,def,Anthony Hamilton,KO (punch),1.0,0:33,,Main Card,https://en.wikipedia.org/wiki/Todd_Duffee,https://en.wikipedia.org/wiki/Anthony_Hamilton_(fighter),4,KO,Main Event,,,2014-12-06,300,UFC 181: Hendricks vs. Lawler II,3.95,3.65,3.65,3.89,,3.7,3.37,,3.95,3.8,3.7,,3.74
Anthony Hernandez,Jun Yong Park,https://www.bestfightodds.com/events/ufc-on-espn-15-andrade-vs-zhang-1733,Anthony Hernandez,1.6896551724137931,1.62111801242236,1.62111801242236,1.6666666666666665,1.6451612903225805,1.606060606060606,1.625,1.641025641025641,1.6802721088435373,1.5882352941176472,1.6666666666666665,1.62111801242236,1.6393414569486848,0.01736864958749451,0.044208664898320205,0.05427170868347342,0.024326249761081442,0.051640846243544924,0.04817342432757932,0.054545454545454675,0.051640846243544924,0.03131592827004215,0.06441223832528165,0.03478260869565242,0.05982905982905984,Anthony Hernandez,Jun Yong Park,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Andrade_vs._Zhang,Anthony Hernandez,Jun Yong Park,Middleweight,Anthony Hernandez,def,Jun Yong Park,Submission (anaconda choke),2.0,4:39,,Preliminary Card (ESPN),,,6,Sub,Prelim,,,2019-08-31,491,UFC Fight Night: Andrade vs. Zhang,2.35,2.34,2.24,2.33,2.3,2.35,2.2,2.3,2.37,2.3,2.3,2.25,2.3025
Anthony Hernandez,Markus Perez,https://www.bestfightodds.com/events/ufc-on-espn-2-assuncao-vs-moraes-2-1628,Markus Perez,2.35,2.3,2.25,2.3,2.3,2.25,2.3,2.3,2.33,2.3,2.25,2.38,2.3008333333333337,0.01736864958749451,0.05228758169934644,0.05016722408026775,0.024326249761081442,0.051640846243544924,0.05228758169934644,0.05228758169934644,0.05653170359052706,0.029924309100510582,0.06441223832528165,0.03478260869565242,0.057424118129614676,Markus Perez,Anthony Hernandez,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Assun%C3%A7%C3%A3o_vs._Moraes_2,Markus Perez,Anthony Hernandez,Middleweight,Markus Perez,def,Anthony Hernandez,Submission (anaconda choke),2.0,1:07,,Preliminary Card (ESPN+),https://en.wikipedia.org/wiki/Markus_Perez,,7,Sub,Prelim,,,2019-02-02,465,UFC Fight Night: Assunção vs. Moraes 2,1.6896551724137931,1.6451612903225805,1.625,1.6802721088435373,1.62111801242236,1.6451612903225805,1.6451612903225805,1.5714285714285714,1.6802721088435373,1.5882352941176472,1.6666666666666665,1.606060606060606,1.6386827009803717
Anthony Johnson,Antonio Rogerio Nogueira,https://www.bestfightodds.com/events/ufc-on-fox-12-lawler-vs-brown-829,Anthony Johnson,1.1923076923076923,,1.1785714285714286,1.1612903225806452,1.1785714285714286,1.1666666666666667,,1.1890359168241966,1.1915708812260537,1.126742712294043,1.1481481481481481,,1.1703227996878114,0.02119142924417239,0.037164093767867445,0.037164093767867445,0.024413481005120863,,0.05714285714285716,0.04488078541374474,,0.024503726608421594,0.06672553027645733,0.03654970760233911,,Anthony Johnson,Antônio Rogério Nogueira,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lawler_vs._Brown,Anthony Johnson,Antonio Rogerio Nogueira,Light Heavyweight,Anthony Johnson,def,Antônio Rogério Nogueira,KO (punches),1.0,0:44,,Main Card (Fox),https://en.wikipedia.org/wiki/Anthony_Johnson_(fighter),https://en.wikipedia.org/wiki/Ant%C3%B4nio_Rog%C3%A9rio_Nogueira,2,KO,Main Event,,,2014-07-26,284,UFC on Fox: Lawler vs. Brown,5.48,5.3,5.3,5.4,,5.0,5.75,,5.45,5.58,5.7,,5.440000000000001
Anthony Johnson,Charlie Brenneman,https://www.bestfightodds.com/events/ufc-on-versus-6-cruz-vs-johnson-429,Anthony Johnson,1.5128205128205128,,,,1.5405405405405406,1.4878048780487805,,1.526315789473684,1.5,1.4291845493562232,1.5,,1.4995237528913916,0.018159806295399594,,0.04127966976264208,0.03703703703703698,,0.04948963810702134,0.0512820512820511,,0.024176103830003903,0.08431508431508439,,,Anthony Johnson,Charlie Brenneman,https://en.wikipedia.org/wiki/UFC_Live:_Cruz_vs._Johnson,Anthony Johnson,Charlie Brenneman,Welterweight,Anthony Johnson,def,Charlie Brenneman,TKO (head kick),1.0,2:49,,Main Card,https://en.wikipedia.org/wiki/Anthony_Johnson_(fighter),https://en.wikipedia.org/wiki/Charlie_Brenneman,3,KO,Main Event,,,2011-10-01,185,UFC Live: Cruz vs. Johnson,2.8,,2.55,2.7,,2.65,2.6,,2.71,2.6,,,2.658571428571429
Anthony Johnson,Dan Hardy,https://www.bestfightodds.com/events/ufc-fight-night-24-nogueira-vs-davis-354,Anthony Johnson,1.5882352941176472,,,,1.5555555555555556,1.5714285714285714,,1.5555555555555556,1.5813953488372094,1.6097560975609757,1.5555555555555556,,1.5739259969444386,0.01424501424501412,,0.042857142857142705,0.019949840401276786,,0.0445269016697587,0.042857142857142705,,0.024536532170119862,0.07575757575757569,,,Anthony Johnson,Dan Hardy,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Nogueira_vs._Davis,Anthony Johnson,Dan Hardy,Welterweight,Anthony Johnson,def,Dan Hardy,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Anthony_Johnson_(fighter),https://en.wikipedia.org/wiki/Dan_Hardy,2,Unanimous Decision,Main Event,,,2011-03-26,173,UFC Fight Night: Nogueira vs. Davis,2.6,,2.5,2.58,,2.45,2.5,,2.62,2.2,,,2.492857142857143
Anthony Johnson,Daniel Cormier,https://www.bestfightodds.com/events/ufc-187-johnson-vs-cormier-945,Daniel Cormier,1.9090909090909092,,1.9090909090909092,1.9615384615384617,1.9090909090909092,1.9090909090909092,,1.9615384615384617,1.8928571428571428,1.8695652173913042,1.8695652173913042,,1.9101586818978125,0.023809523809523725,0.04761904761904767,0.04761904761904767,0.03325238184195767,,0.06926406926406914,0.06976744186046524,,0.024367028364743915,0.06976744186046524,0.04684095860566462,,Daniel Cormier,Anthony Johnson,https://en.wikipedia.org/wiki/UFC_187,Daniel Cormier,Anthony Johnson,Light Heavyweight,Daniel Cormier,def,Anthony Johnson,Submission (rear-naked choke),3.0,2:39,For the vacant UFC Light Heavyweight Championship.,Main Card,https://en.wikipedia.org/wiki/Daniel_Cormier,https://en.wikipedia.org/wiki/Anthony_Kewoa_Johnson,1,Sub,Main Event,,,2015-05-23,319,UFC 187: Johnson vs. Cormier,2.0,1.9090909090909092,1.9090909090909092,1.9803921568627452,,1.8333333333333335,1.8695652173913042,,1.9433962264150944,1.8695652173913042,1.8620689655172413,,1.9085003261214268
Anthony Johnson,Daniel Cormier,https://www.bestfightodds.com/events/ufc-210-cormier-vs-johnson-2-1248,Daniel Cormier,2.17,,2.09,2.05,2.09,1.9523809523809523,,2.09,2.1799999999999997,1.9523809523809523,2.05,2.0,2.0624761904761906,0.020300858726324034,0.041787676814107666,0.041787676814107666,0.027681113571654592,,0.0677506775067751,0.06227296315516351,0.05555555555555558,0.028018449071080642,0.0677506775067751,0.04336043360433606,,Daniel Cormier,Anthony Johnson,https://en.wikipedia.org/wiki/UFC_210,Daniel Cormier,Anthony Johnson,Light Heavyweight,Daniel Cormier (c),def,Anthony Johnson,Submission (rear-naked choke),2.0,3:37,For the UFC Light Heavyweight Championship.,Main Card,https://en.wikipedia.org/wiki/Daniel_Cormier,https://en.wikipedia.org/wiki/Anthony_Johnson_(fighter),1,Sub,Main Event,Daniel Cormier,,2017-04-08,394,UFC 210: Cormier vs. Johnson 2,1.7874015748031495,1.7751937984496124,1.7751937984496124,1.7575757575757576,,1.8,1.7407407407407407,1.8,1.819672131147541,1.8,1.8,,1.7855777801166415
