event_date,fighter_a,fighter_b,query_date,offset_days,a_fair_prob,b_fair_prob,a_decimal_odds,b_decimal_odds,num_bookmakers,event_date_dt,fight_key
2022-02-19,Joaquin Buckley,Abdul Razak Alhassan,2022-02-18,1,0.6006444006040653,0.3993555993959347,1.5993333333333335,2.406666666666667,15,2022-02-19,2022-02-19|abdul razak alhassan|joaquin buckley
2022-02-26,Alejandro Perez,Jonathan Martinez,2022-02-19,7,0.3393353897282957,0.6606646102717043,2.83,1.4533333333333331,6,2022-02-26,2022-02-26|alejandro perez|jonathan martinez
2022-02-26,Arman Tsarukyan,Joel Alvarez,2022-02-19,7,0.7191326869411382,0.2808673130588617,1.3333333333333333,3.4166666666666665,6,2022-02-26,2022-02-26|arman tsarukyan|joel alvarez
2022-02-26,Ji Yeon Kim,Priscila Cachoeira,2022-02-19,7,0.6243998697249178,0.3756001302750822,1.5416666666666667,2.563333333333333,6,2022-02-26,2022-02-26|ji yeon kim|priscila cachoeira
2022-02-26,Misha Cirkunov,Wellington Turman,2022-02-19,7,0.5260316706791902,0.4739683293208097,1.8200000000000005,2.02,6,2022-02-26,2022-02-26|misha cirkunov|wellington turman
2022-02-26,Islam Makhachev,Bobby Green,2022-02-19,7,0.8422328510206004,0.1577671489793997,1.136,6.08,5,2022-02-26,2022-02-26|bobby green|islam makhachev
2022-02-26,Alejandro Perez,Jonathan Martinez,2022-02-23,3,0.3331772613812031,0.6668227386187968,2.851428571428571,1.4235714285714285,14,2022-02-26,2022-02-26|alejandro perez|jonathan martinez
2022-02-26,Arman Tsarukyan,Joel Alvarez,2022-02-23,3,0.6588173361922405,0.3411826638077596,1.449285714285714,2.8,14,2022-02-26,2022-02-26|arman tsarukyan|joel alvarez
2022-02-26,Ji Yeon Kim,Priscila Cachoeira,2022-02-23,3,0.6074539794399562,0.3925460205600437,1.5757142857142856,2.438571428571428,14,2022-02-26,2022-02-26|ji yeon kim|priscila cachoeira
2022-02-26,Misha Cirkunov,Wellington Turman,2022-02-23,3,0.5219129820828367,0.4780870179171633,1.827692307692308,1.995384615384616,13,2022-02-26,2022-02-26|misha cirkunov|wellington turman
2022-02-26,Islam Makhachev,Bobby Green,2022-02-23,3,0.8545978235928219,0.1454021764071778,1.1200000000000003,6.607142857142857,14,2022-02-26,2022-02-26|bobby green|islam makhachev
2022-02-26,Alejandro Perez,Jonathan Martinez,2022-02-25,1,0.3153308861938687,0.6846691138061315,3.033333333333334,1.396,15,2022-02-26,2022-02-26|alejandro perez|jonathan martinez
2022-02-26,Arman Tsarukyan,Joel Alvarez,2022-02-25,1,0.6602254679483723,0.3397745320516276,1.4486666666666668,2.816666666666667,15,2022-02-26,2022-02-26|arman tsarukyan|joel alvarez
2022-02-26,Ji Yeon Kim,Priscila Cachoeira,2022-02-25,1,0.603202717832142,0.3967972821678577,1.5893333333333333,2.415999999999999,15,2022-02-26,2022-02-26|ji yeon kim|priscila cachoeira
2022-02-26,Misha Cirkunov,Wellington Turman,2022-02-25,1,0.5221045228744735,0.4778954771255264,1.8278571428571428,1.997142857142857,14,2022-02-26,2022-02-26|misha cirkunov|wellington turman
2022-02-26,Islam Makhachev,Bobby Green,2022-02-25,1,0.8557381879901242,0.1442618120098756,1.1160000000000003,6.653333333333333,15,2022-02-26,2022-02-26|bobby green|islam makhachev
2022-03-05,Marina Rodriguez,Yan Xiaonan,2022-02-26,7,0.7130941824929753,0.2869058175070247,1.3415384615384611,3.334615384615385,13,2022-03-05,2022-03-05|marina rodriguez|yan xiaonan
2022-03-05,Dustin Jacoby,Michal Oleksiejczuk,2022-02-26,7,0.624895096625508,0.375104903374492,1.5284615384615383,2.547692307692308,13,2022-03-05,2022-03-05|dustin jacoby|michal oleksiejczuk
