ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tour,source_year,WTA,Tier,BFEW,BFEL
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Baez S.,O Connell C.,9.0,173.0,3849.0,386.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.19,1.75,2.26,1.82,2.12,1.71,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Nakashima B.,Vesely J.,68.0,79.0,917.0,822.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.77,1.55,2.92,1.46,2.69,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kudla D.,Delbonis F.,109.0,42.0,698.0,1347.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.89,1.98,2.13,1.98,1.95,1.84,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Kecmanovic M.,Travaglia S.,78.0,86.0,836.0,807.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.73,2.22,1.75,2.25,1.71,2.13,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Martinez P.,Popyrin A.,61.0,59.0,1001.0,1010.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.5,1.59,2.75,1.59,2.51,1.52,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Lajovic D.,Davidovich Fokina A.,43.0,51.0,1346.0,1160.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.67,1.53,2.7,1.61,2.51,1.52,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Cressy M.,Mannarino A.,75.0,70.0,838.0,879.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.61,2.44,1.62,2.79,1.52,2.52,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-11,ATP250,Outdoor,Hard,1st Round,3.0,Murray A.,Durasovic V.,135.0,345.0,521.0,137.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,9.38,1.12,9.75,1.08,7.83,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Sonego L.,Baez S.,27.0,9.0,1825.0,3849.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.53,2.69,1.6,2.76,1.52,2.5,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Nakashima B.,Fognini F.,68.0,36.0,917.0,1494.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.56,2.62,1.57,2.65,1.52,2.49,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Evans D.,Martinez P.,26.0,61.0,1912.0,1001.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.3,3.88,1.37,3.9,1.31,3.41,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Karatsev A.,Kecmanovic M.,20.0,78.0,2351.0,836.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.63,2.44,1.63,2.6,1.54,2.45,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Opelka R.,Thompson J.,25.0,73.0,1936.0,860.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.48,1.61,2.7,1.54,2.46,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Goffin D.,Kudla D.,45.0,109.0,1261.0,698.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.64,2.41,1.69,2.53,1.58,2.37,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-12,ATP250,Outdoor,Hard,2nd Round,3.0,Murray A.,Basilashvili N.,135.0,23.0,521.0,2086.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.34,3.61,1.34,4.0,1.28,3.59,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,2nd Round,3.0,Cressy M.,Lajovic D.,75.0,43.0,838.0,1346.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.44,3.01,1.52,3.01,1.44,2.78,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Karatsev A.,Sonego L.,20.0,27.0,2351.0,1825.0,6.0,2.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.71,2.28,1.81,2.28,1.73,2.09,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Opelka R.,Nakashima B.,25.0,68.0,1936.0,917.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.11,1.82,2.25,1.82,2.09,1.73,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Murray A.,Goffin D.,135.0,45.0,521.0,1261.0,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.66,2.2,1.69,2.3,1.76,2.35,1.67,2.2,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-13,ATP250,Outdoor,Hard,Quarterfinals,3.0,Evans D.,Cressy M.,26.0,75.0,1912.0,838.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.56,2.56,1.92,2.9,1.5,2.59,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Murray A.,Opelka R.,135.0,25.0,521.0,1936.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.78,2.17,1.9,2.25,1.76,2.07,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-14,ATP250,Outdoor,Hard,Semifinals,3.0,Karatsev A.,Evans D.,20.0,26.0,2351.0,1912.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.66,2.4,1.65,2.4,1.79,2.25,1.64,atp,2022,,,,
4.0,Sydney,Sydney Tennis Classic,2022-01-15,ATP250,Outdoor,Hard,The Final,3.0,Karatsev A.,Murray A.,20.0,135.0,2351.0,521.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.76,2.2,1.86,2.2,1.77,2.07,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Shapovalov D.,Djere L.,14.0,51.0,2593.0,1156.0,7.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.1,7.0,1.07,10.98,1.14,10.98,1.1,7.09,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kwon S.W.,Rune H.,54.0,99.0,1085.0,742.0,3.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.64,2.42,1.78,2.42,1.68,2.18,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Lajovic D.,Fucsovics M.,39.0,35.0,1346.0,1457.0,6.0,3.0,4.0,6.0,6.0,1.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,3.2,1.36,3.43,1.36,3.45,1.42,3.2,1.35,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Vukic A.,Harris L.,144.0,33.0,477.0,1473.0,4.0,6.0,6.0,3.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,3.5,1.3,3.47,1.36,3.75,1.36,3.41,1.31,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Garin C.,Bagnis F.,19.0,72.0,2375.0,868.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.5,2.62,1.52,2.75,1.57,2.88,1.49,2.6,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Martinez P.,Delbonis F.,61.0,38.0,1001.0,1347.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,1.3,3.89,1.31,3.91,1.28,3.64,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Bonzi B.,Gojowczyk P.,63.0,82.0,979.0,802.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.47,1.44,3.52,1.35,3.19,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Albot R.,Nishioka Y.,124.0,119.0,587.0,610.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.0,1.8,1.93,1.97,2.2,1.97,2.0,1.81,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Alcaraz C.,Tabilo A.,31.0,135.0,1609.0,518.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,6.3,1.24,6.3,1.17,5.2,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kozlov S.,Vesely J.,169.0,78.0,401.0,824.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.5,2.66,1.54,2.73,1.58,2.58,1.5,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Monfils G.,Coria F.,20.0,64.0,2373.0,976.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,18.65,1.05,21.0,1.03,14.34,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Berrettini M.,Nakashima B.,7.0,68.0,4568.0,917.0,4.0,6.0,6.0,2.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.43,1.38,3.86,1.31,3.43,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Khachanov K.,Kudla D.,30.0,105.0,1748.0,714.0,3.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,1.11,7.95,1.13,8.0,1.1,6.92,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mannarino A.,Duckworth J.,69.0,49.0,879.0,1166.0,6.0,4.0,2.0,6.0,3.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,2.37,1.57,2.67,1.54,2.86,1.62,2.53,1.52,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Carreno Busta P.,Etcheverry T.,21.0,131.0,2305.0,556.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,11.95,1.09,13.75,1.06,9.91,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Bublik A.,Escobedo E.,37.0,141.0,1411.0,497.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.1,1.69,2.31,1.78,2.31,1.68,2.22,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Nadal R.,Giron M.,5.0,66.0,4875.0,920.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,15.56,1.07,17.0,1.04,11.86,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Korda S.,Norrie C.,43.0,12.0,1286.0,2900.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,2.37,1.57,2.48,1.61,2.56,1.61,2.44,1.55,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Hurkacz H.,Gerasimov E.,11.0,106.0,3336.0,714.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,1.11,8.2,1.14,8.2,1.11,6.68,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Koepfer D.,Taberner C.,53.0,108.0,1096.0,707.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.5,1.36,3.43,1.4,3.75,1.33,3.33,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Moutet C.,Pouille L.,100.0,160.0,737.0,440.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,1.31,3.86,1.31,4.45,1.26,3.81,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Griekspoor T.,Fognini F.,62.0,32.0,1001.0,1494.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.66,2.14,1.8,2.27,1.84,2.16,1.69,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Mcdonald M.,Milojevic N.,55.0,139.0,1084.0,506.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.22,4.93,1.22,6.0,1.19,4.85,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Kecmanovic M.,Caruso S.,77.0,146.0,836.0,458.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.4,1.31,3.86,1.37,3.89,1.33,3.32,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Sonego L.,Querrey S.,26.0,110.0,1860.0,685.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,1.17,5.91,1.23,5.91,1.16,5.19,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Hanfmann Y.,Kokkinakis T.,126.0,103.0,583.0,726.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.28,3.87,1.3,4.3,1.32,3.67,1.28,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Opelka R.,Anderson K.,29.0,97.0,1776.0,744.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.42,3.11,1.47,3.2,1.41,2.89,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Millman J.,Lopez F.,89.0,109.0,788.0,696.0,6.0,1.0,6.0,3.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.44,2.75,1.41,3.15,1.49,3.15,1.42,2.87,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Otte O.,Tseng C.H.,96.0,190.0,748.0,348.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.75,1.32,3.77,1.4,3.82,1.29,3.59,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Karatsev A.,Munar J.,15.0,71.0,2553.0,875.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,1.2,5.28,1.27,5.85,1.18,4.83,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Paul T.,Kukushkin M.,41.0,180.0,1317.0,362.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.24,4.55,1.25,4.8,1.22,4.22,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-17,Grand Slam,Outdoor,Hard,1st Round,5.0,Zverev A.,Altmaier D.,3.0,87.0,7970.0,792.0,7.0,6.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,25.19,1.03,25.19,1.02,16.98,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwartzman D.,Krajinovic F.,13.0,36.0,2730.0,1427.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.25,4.0,1.31,3.85,1.31,4.2,1.28,3.73,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Van De Zandschulp B.,Struff J.L.,57.0,52.0,1069.0,1149.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.62,1.53,2.69,1.58,2.7,1.52,2.53,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Gasquet R.,Humbert U.,81.0,40.0,807.0,1318.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,4.5,1.2,5.29,1.2,5.3,1.22,4.78,1.19,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,O Connell C.,Gaston H.,175.0,67.0,383.0,919.0,7.0,6.0,6.0,0.0,4.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.8,2.0,1.8,2.13,1.84,2.2,1.76,2.08,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Gombos N.,Skatov T.,117.0,253.0,624.0,240.0,6.0,3.0,6.0,2.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.66,2.37,1.77,2.4,1.64,2.27,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Cilic M.,Gomez E.,27.0,153.0,1840.0,450.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.08,10.42,1.1,10.42,1.08,8.39,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Kohlschreiber P.,Cecchinato M.,134.0,95.0,533.0,759.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.62,1.51,2.77,1.51,2.9,1.46,2.72,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Bautista Agut R.,Travaglia S.,18.0,98.0,2385.0,744.0,7.0,6.0,6.0,4.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.07,9.0,1.05,14.06,1.08,16.75,1.05,10.64,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Berankis R.,Carballes Baena R.,93.0,75.0,761.0,837.0,6.0,1.0,3.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.44,2.75,1.41,3.14,1.48,3.16,1.41,2.88,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Rublev A.,Mager G.,6.0,65.0,4785.0,957.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,13.8,1.05,15.5,1.04,12.31,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Dimitrov G.,Lehecka J.,28.0,142.0,1821.0,494.0,6.0,4.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.16,5.0,1.21,5.08,1.21,5.75,1.17,5.09,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Johnson S.,Thompson J.,104.0,73.0,724.0,860.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,2.0,1.8,2.02,1.89,2.09,1.9,1.99,1.82,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Sinner J.,Sousa J.,10.0,140.0,3390.0,500.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,19.17,1.05,20.0,1.03,13.85,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Paire B.,Monteiro T.,56.0,79.0,1075.0,824.0,6.0,4.0,3.0,6.0,7.0,5.0,2.0,6.0,7.0,5.0,3.0,2.0,Completed,3.2,1.36,3.64,1.33,3.64,1.38,3.25,1.34,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Cressy M.,Isner J.,70.0,25.0,875.0,1881.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.8,2.0,1.93,1.97,2.0,2.04,1.88,1.92,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Medvedev D.,Laaksonen H.,2.0,91.0,8935.0,781.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,29.95,1.02,29.95,1.01,19.82,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Murray A.,Basilashvili N.,113.0,23.0,671.0,2051.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.53,2.5,1.5,2.8,1.56,2.8,1.5,2.6,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Auger-Aliassime F.,Ruusuvuori E.,9.0,90.0,3608.0,783.0,6.0,4.0,0.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.33,3.4,1.33,3.63,1.33,4.05,1.29,3.57,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Machac T.,Cerundolo J.M.,132.0,80.0,555.0,818.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.15,6.51,1.2,6.51,1.15,5.43,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Daniel T.,Barrios M.,120.0,147.0,606.0,458.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.44,1.38,3.7,1.34,3.3,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Molcan A.,Safiullin R.,74.0,149.0,839.0,455.0,6.0,3.0,7.0,6.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.3,,,1.65,2.45,1.6,2.32,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Andujar P.,Dzumhur D.,83.0,161.0,800.0,429.0,6.0,1.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,2.2,1.66,2.4,1.65,2.4,1.74,2.21,1.67,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Evans D.,Goffin D.,24.0,45.0,1957.0,1216.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.2,4.5,1.27,4.24,1.29,4.5,1.23,4.14,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Fritz T.,Marterer M.,22.0,228.0,2175.0,279.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,6.2,1.16,7.5,1.12,6.2,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Davidovich Fokina A.,Bolt A.,50.0,152.0,1160.0,451.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.75,1.28,4.14,1.29,4.33,1.25,3.92,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Baez S.,Ramos-Vinolas A.,88.0,44.0,791.0,1259.0,6.0,4.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,2.0,Completed,1.5,2.62,1.58,2.56,1.63,2.7,1.52,2.53,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Tiafoe F.,Trungelliti M.,34.0,198.0,1467.0,326.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.11,6.5,1.15,6.32,1.15,6.65,1.13,5.93,atp,2022,,,,
5.0,Melbourne,Australian Open,2022-01-18,Grand Slam,Outdoor,Hard,1st Round,5.0,Rinderknech A.,Popyrin A.,48.0,59.0,1178.0,1010.0,7.0,5.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.72,2.1,1.78,2.16,1.78,2.38,1.7,2.16,atp,2022,,,,
