Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2025-09-05,Chwalinska M.,Rus A.,2:0,QUARTER-FINALS,1.61,2.25,montreux,wta,125,betexplorer
2025-09-05,Lazaro Garcia A.,Grabher J.,2:0,QUARTER-FINALS,3.37,1.3,montreux,wta,125,betexplorer
2025-09-05,Semenistaja D.,Todoni A. A.,2:1,QUARTER-FINALS,2.18,1.63,montreux,wta,125,betexplorer
2025-09-05,Oliynykova O.,Waltert S.,1:2,QUARTER-FINALS,2.23,1.61,montreux,wta,125,betexplorer
2025-09-04,Todoni A. A.,Astakhova D.,1:2,1/8-FINALS,1.21,4.05,montreux,wta,125,betexplorer
2025-09-04,Chwalinska M.,Selekhmeteva O.,2:0,1/8-FINALS,2.33,1.55,montreux,wta,125,betexplorer
2025-09-04,Rus A.,Korpatsch T.,0:2,1/8-FINALS,1.58,2.27,montreux,wta,125,betexplorer
2025-09-04,Waltert S.,Branstine C.,2:0,1/8-FINALS,1.64,2.18,montreux,wta,125,betexplorer
2025-09-03,Oliynykova O.,Kostovic T.,0:2,1/8-FINALS,1.84,1.88,montreux,wta,125,betexplorer
2025-09-03,Lazaro Garcia A.,Salkova D.,0:2,1/8-FINALS,3.18,1.33,montreux,wta,125,betexplorer
2025-09-03,Semenistaja D.,Juvan K.,2:0,1/8-FINALS,2.68,1.43,montreux,wta,125,betexplorer
2025-09-03,Grabher J.,Wuerth T.,1:2,1/8-FINALS,1.35,3.05,montreux,wta,125,betexplorer
2025-09-02,Korpatsch T.,Bandecchi S.,0:2,1/16-FINALS,1.55,2.32,montreux,wta,125,betexplorer
2025-09-02,Astakhova D.,Brancaccio N.,1:2,1/16-FINALS,,,montreux,wta,125,betexplorer
2025-09-02,Branstine C.,Koevermans A.,0:2,1/16-FINALS,,,montreux,wta,125,betexplorer
2025-09-02,Lazaro Garcia A.,Bolsova Zadoinov A.,2:0,1/16-FINALS,1.88,1.83,montreux,wta,125,betexplorer
2025-09-02,Kostovic T.,Maristany G.,0:2,1/16-FINALS,1.64,2.15,montreux,wta,125,betexplorer
2025-09-02,Todoni A. A.,Nahimana S.,0:2,1/16-FINALS,1.14,4.88,montreux,wta,125,betexplorer
2025-09-02,Oliynykova O.,Sherif M.,2:0,1/16-FINALS,2.59,1.44,montreux,wta,125,betexplorer
2025-09-02,Wuerth T.,Radivojevic L.,0:2,1/16-FINALS,2.33,1.54,montreux,wta,125,betexplorer
2025-09-02,Selekhmeteva O.,Werner C.,2:1,1/16-FINALS,1.27,3.5,montreux,wta,125,betexplorer
2025-09-02,Semenistaja D.,Barthel M.,2:1,1/16-FINALS,1.4,2.73,montreux,wta,125,betexplorer
2025-09-02,Rus A.,Spiteri D.,0:2,1/16-FINALS,1.27,3.53,montreux,wta,125,betexplorer
2025-09-02,Chwalinska M.,Teichmann J.,1:2,1/16-FINALS,1.95,1.76,montreux,wta,125,betexplorer
2025-09-02,Waltert S.,Ryser V.,2:1,1/16-FINALS,1.17,4.51,montreux,wta,125,betexplorer
2025-09-01,Salkova D.,Bejlek S.,1:2,1/16-FINALS,2.56,1.46,montreux,wta,125,betexplorer
2025-09-01,Juvan K.,Deichmann K.,2:0,1/16-FINALS,1.2,4.34,montreux,wta,125,betexplorer
2025-09-01,Grabher J.,Vandewinkel H.,0:2,1/16-FINALS,1.43,2.69,montreux,wta,125,betexplorer
2025-07-13,McNally C.,Maria T.,1:2,FINAL,2.23,1.61,newport,wta,125,betexplorer
2025-07-12,Maria T.,Zhao C.,2:0,SEMI-FINALS,1.13,5.33,newport,wta,125,betexplorer
2025-07-12,McNally C.,Mandlik E.,2:1,SEMI-FINALS,1.31,3.27,newport,wta,125,betexplorer
2025-07-11,Maria T.,Ishii S.,2:0,QUARTER-FINALS,1.2,4.31,newport,wta,125,betexplorer
2025-07-11,McNally C.,Gibson T.,2:1,QUARTER-FINALS,1.43,2.7,newport,wta,125,betexplorer
2025-07-11,Mandlik E.,Stefanini L.,0:2,QUARTER-FINALS,2.09,1.68,newport,wta,125,betexplorer
2025-07-11,Zhao C.,Smith A.,2:0,QUARTER-FINALS,1.52,2.45,newport,wta,125,betexplorer
2025-07-11,McNally C.,Bolkvadze M.,0:2,1/8-FINALS,1.14,4.92,newport,wta,125,betexplorer
2025-07-11,Zhao C.,Kalieva E.,1:2,1/8-FINALS,1.99,1.73,newport,wta,125,betexplorer
2025-07-11,Mandlik E.,Giavara H.,2:0,1/8-FINALS,1.18,4.38,newport,wta,125,betexplorer
2025-07-11,Smith A.,Hartono A.,2:1,1/8-FINALS,,,newport,wta,125,betexplorer
2025-07-11,Stefanini L.,Rogers A. S.,2:0,1/8-FINALS,1.25,3.62,newport,wta,125,betexplorer
2025-07-09,Ishii S.,Aiava D.,2:1,1/8-FINALS,2.43,1.5,newport,wta,125,betexplorer
2025-07-09,Maria T.,Miyazaki L.,2:0,1/8-FINALS,1.22,3.9,newport,wta,125,betexplorer
2025-07-09,Gibson T.,Yamalapalli S.,0:2,1/8-FINALS,1.1,6.17,newport,wta,125,betexplorer
2025-07-08,Bolkvadze M.,Akli A.,2:0,1/16-FINALS,1.27,3.47,newport,wta,125,betexplorer
2025-07-08,Ishii S.,Chang H.,1:2,1/16-FINALS,,,newport,wta,125,betexplorer
2025-07-08,Kalieva E.,Fruhvirtova L.,0:2,1/16-FINALS,6.17,1.1,newport,wta,125,betexplorer
2025-07-08,Giavara H.,Shibahara E.,2:1,1/16-FINALS,7.67,1.06,newport,wta,125,betexplorer
2025-07-08,Smith A.,Lincer O.,1:2,1/16-FINALS,1.74,1.98,newport,wta,125,betexplorer
2025-07-08,Mandlik E.,Kung L.,2:0,1/16-FINALS,1.25,3.62,newport,wta,125,betexplorer
2025-07-08,Maria T.,Cross K.,2:0,1/16-FINALS,1.08,6.42,newport,wta,125,betexplorer
2025-07-08,Hartono A.,Mateas M.,0:2,1/16-FINALS,1.42,2.71,newport,wta,125,betexplorer
2025-07-08,McNally C.,Vidmanova D.,2:0,1/16-FINALS,1.37,2.85,newport,wta,125,betexplorer
2025-07-08,Rogers A. S.,Bouchard E.,2:0,1/16-FINALS,1.84,1.9,newport,wta,125,betexplorer
2025-07-08,Stefanini L.,Ma L.,2:1,1/16-FINALS,,,newport,wta,125,betexplorer
2025-07-08,Zhao C.,Ma Y.,2:0,1/16-FINALS,1.81,1.91,newport,wta,125,betexplorer
2025-07-07,Aiava D.,Bektas E.,1:2,1/16-FINALS,1.72,2.05,newport,wta,125,betexplorer
2025-07-07,Gibson T.,Hule P.,0:2,1/16-FINALS,1.1,6.33,newport,wta,125,betexplorer
2025-07-07,Miyazaki L.,McHale C.,1:2,1/16-FINALS,1.24,3.78,newport,wta,125,betexplorer
2025-07-07,Yamalapalli S.,Sebov K.,0:2,1/16-FINALS,3.03,1.36,newport,wta,125,betexplorer
2025-04-20,Galfi D.,Volynets K.,2:1,FINAL,3.2,1.33,oeiras,wta,125,betexplorer
2025-04-19,Galfi D.,Lepchenko V.,2:0,SEMI-FINALS,1.46,2.59,oeiras,wta,125,betexplorer
2025-04-19,Volynets K.,Waltert S.,0:2,SEMI-FINALS,1.33,3.25,oeiras,wta,125,betexplorer
2025-04-18,Volynets K.,Jimenez Kasintseva V.,0:2,QUARTER-FINALS,1.28,3.5,oeiras,wta,125,betexplorer
2025-04-18,Lepchenko V.,Pridankina E.,1:2,QUARTER-FINALS,2.08,1.69,oeiras,wta,125,betexplorer
2025-04-18,Waltert S.,Stojanovic N.,0:2,QUARTER-FINALS,1.72,2.04,oeiras,wta,125,betexplorer
2025-04-18,Galfi D.,Udvardy P.,0:2,QUARTER-FINALS,1.63,2.17,oeiras,wta,125,betexplorer
2025-04-17,Pridankina E.,Bondar A.,1:2,1/8-FINALS,2.52,1.48,oeiras,wta,125,betexplorer
2025-04-17,Udvardy P.,Eala A.,0:2,1/8-FINALS,2.33,1.55,oeiras,wta,125,betexplorer
2025-04-17,Jimenez Kasintseva V.,Radivojevic L.,2:1,1/8-FINALS,1.44,2.63,oeiras,wta,125,betexplorer
2025-04-17,Stojanovic N.,Jones F.,1:2,1/8-FINALS,1.93,1.77,oeiras,wta,125,betexplorer
2025-04-17,Lepchenko V.,Kraus S.,0:2,1/8-FINALS,3.02,1.36,oeiras,wta,125,betexplorer
2025-04-17,Galfi D.,Saito S.,0:2,1/8-FINALS,1.37,2.95,oeiras,wta,125,betexplorer
2025-04-17,Waltert S.,Cocciaretto E.,2:1,1/8-FINALS,2.12,1.66,oeiras,wta,125,betexplorer
2025-04-17,Volynets K.,Zidansek T.,0:2,1/8-FINALS,1.27,3.58,oeiras,wta,125,betexplorer
2025-04-17,Jones F.,Noha Akugue N.,1:2,1/16-FINALS,,,oeiras,wta,125,betexplorer
2025-04-17,Jimenez Kasintseva V.,Yuan Y.,1:2,1/16-FINALS,,,oeiras,wta,125,betexplorer
2025-04-16,Lepchenko V.,Ibragimova A.,0:2,1/16-FINALS,1.38,2.9,oeiras,wta,125,betexplorer
2025-04-16,Saito S.,Maleckova J.,1:2,1/16-FINALS,1.64,2.16,oeiras,wta,125,betexplorer
2025-04-16,Pridankina E.,Branstine C.,2:0,1/16-FINALS,1.77,1.98,oeiras,wta,125,betexplorer
2025-04-16,Radivojevic L.,Tig P. M.,2:0,1/16-FINALS,2.21,1.59,oeiras,wta,125,betexplorer
2025-04-16,Udvardy P.,Tran L.,2:0,1/16-FINALS,1.06,7.9,oeiras,wta,125,betexplorer
2025-04-15,Zidansek T.,Barthel M.,0:2,1/16-FINALS,1.42,2.65,oeiras,wta,125,betexplorer
2025-04-15,Bondar A.,Jorge F.,2:0,1/16-FINALS,1.23,3.77,oeiras,wta,125,betexplorer
2025-04-15,Eala A.,Koevermans A.,2:0,1/16-FINALS,,,oeiras,wta,125,betexplorer
2025-04-15,Galfi D.,Chwalinska M.,2:0,1/16-FINALS,2.07,1.7,oeiras,wta,125,betexplorer
2025-04-15,Kraus S.,Salkova D.,2:0,1/16-FINALS,1.45,2.59,oeiras,wta,125,betexplorer
2025-04-15,Cocciaretto E.,Murta I.,0:2,1/16-FINALS,1.05,8.17,oeiras,wta,125,betexplorer
2025-04-15,Volynets K.,Pedone G.,0:2,1/16-FINALS,1.06,7.9,oeiras,wta,125,betexplorer
2025-04-15,Stojanovic N.,Voloshchuk A.,2:0,1/16-FINALS,1.04,8.75,oeiras,wta,125,betexplorer
2025-04-15,Waltert S.,Jorge M.,2:1,1/16-FINALS,1.11,5.75,oeiras,wta,125,betexplorer
2025-07-27,Jones F.,Koevermans A.,2:0,FINAL,1.2,4.35,palermo,wta,125,betexplorer
2025-07-26,Koevermans A.,Grabher J.,2:1,SEMI-FINALS,3.02,1.35,palermo,wta,125,betexplorer
2025-07-26,Jones F.,Prozorova T.,0:2,SEMI-FINALS,1.29,3.43,palermo,wta,125,betexplorer
2025-07-25,Jones F.,Udvardy P.,2:0,QUARTER-FINALS,1.48,2.55,palermo,wta,125,betexplorer
2025-07-25,Koevermans A.,Quevedo K.,0:2,QUARTER-FINALS,2.27,1.6,palermo,wta,125,betexplorer
2025-07-25,Prozorova T.,Vandewinkel H.,1:2,QUARTER-FINALS,1.53,2.43,palermo,wta,125,betexplorer
2025-07-25,Grabher J.,Zidansek T.,0:2,QUARTER-FINALS,1.83,1.91,palermo,wta,125,betexplorer
2025-07-24,Zidansek T.,Ambrosio S.,0:2,1/8-FINALS,1.2,4.31,palermo,wta,125,betexplorer
2025-07-24,Udvardy P.,Jamrichova R.,0:2,1/8-FINALS,1.37,2.95,palermo,wta,125,betexplorer
2025-07-23,Quevedo K.,Bulgaru M.,0:2,1/8-FINALS,1.51,2.47,palermo,wta,125,betexplorer
2025-07-23,Jones F.,Selekhmeteva O.,2:0,1/8-FINALS,1.63,2.18,palermo,wta,125,betexplorer
2025-07-23,Koevermans A.,Semenistaja D.,2:1,1/8-FINALS,4.46,1.19,palermo,wta,125,betexplorer
2025-07-23,Grabher J.,Martinez Cirez C.,0:1 RET.,1/8-FINALS,1.22,4.03,palermo,wta,125,betexplorer
2025-07-23,Prozorova T.,Deichmann K.,1:2,1/8-FINALS,1.47,2.58,palermo,wta,125,betexplorer
2025-07-22,Zidansek T.,Grant T. C.,0:2,1/16-FINALS,1.66,2.16,palermo,wta,125,betexplorer
2025-07-22,Semenistaja D.,Niemeier J.,1:2,1/16-FINALS,1.54,2.37,palermo,wta,125,betexplorer
2025-07-22,Ambrosio S.,Romero Gormaz L.,0:2,1/16-FINALS,4.23,1.21,palermo,wta,125,betexplorer
2025-07-22,Selekhmeteva O.,Pedone G.,2:0,1/16-FINALS,1.25,3.7,palermo,wta,125,betexplorer
2025-07-22,Sherif M.,Fita Boluda A.,2:0,1/16-FINALS,1.23,3.98,palermo,wta,125,betexplorer
2025-07-22,Udvardy P.,Erjavec V.,2:0,1/16-FINALS,1.84,1.88,palermo,wta,125,betexplorer
2025-07-22,Vandewinkel H.,Spiteri D.,2:0,1/16-FINALS,1.56,2.3,palermo,wta,125,betexplorer
2025-07-22,Bulgaru M.,Waltert S.,0:2,1/16-FINALS,3.97,1.23,palermo,wta,125,betexplorer
2025-07-22,Grabher J.,Wuerth T.,0:2,1/16-FINALS,1.49,2.51,palermo,wta,125,betexplorer
2025-07-21,Jamrichova R.,Zantedeschi A.,2:0,1/16-FINALS,1.49,2.53,palermo,wta,125,betexplorer
2025-07-21,Jones F.,Paquet C.,2:0,1/16-FINALS,1.25,3.77,palermo,wta,125,betexplorer
2025-07-21,Koevermans A.,Rame A.,2:1,1/16-FINALS,1.83,1.88,palermo,wta,125,betexplorer
2025-07-21,Martinez Cirez C.,Liu C.,0:2,1/16-FINALS,3.27,1.32,palermo,wta,125,betexplorer
2025-07-21,Prozorova T.,Jimenez Kasintseva V.,2:0,1/16-FINALS,2.08,1.71,palermo,wta,125,betexplorer
2025-07-21,Quevedo K.,Radivojevic L.,2:1,1/16-FINALS,1.96,1.78,palermo,wta,125,betexplorer
2025-07-21,Deichmann K.,Riera J.,2:1,1/16-FINALS,2.66,1.45,palermo,wta,125,betexplorer
2025-05-18,Boulter K.,Paquet C.,1:2,FINAL,1.46,2.61,paris,wta,125,betexplorer
2025-05-17,Boulter K.,Gracheva V.,1:2,SEMI-FINALS,2.02,1.73,paris,wta,125,betexplorer
2025-05-17,Paquet C.,Sasnovich A.,2:0,SEMI-FINALS,2.98,1.38,paris,wta,125,betexplorer
2025-05-16,Paquet C.,Anisimova A.,1:1 RET.,QUARTER-FINALS,8.5,1.06,paris,wta,125,betexplorer
2025-05-16,Sasnovich A.,Belgraver J.,0:2,QUARTER-FINALS,1.21,4.03,paris,wta,125,betexplorer
2025-05-16,Gracheva V.,Rakhimova K.,2:1,QUARTER-FINALS,1.54,2.41,paris,wta,125,betexplorer
2025-05-16,Boulter K.,Jacquemot E.,1:2,QUARTER-FINALS,1.62,2.18,paris,wta,125,betexplorer
2025-05-15,Anisimova A.,Martic P.,2:0,1/8-FINALS,1.12,5.75,paris,wta,125,betexplorer
2025-05-15,Gracheva V.,Baptiste H.,2:1,1/8-FINALS,2.05,1.69,paris,wta,125,betexplorer
2025-05-15,Rakhimova K.,Uchijima M.,2:0,1/8-FINALS,2.7,1.41,paris,wta,125,betexplorer
2025-05-15,Paquet C.,Zakharova A.,0:2,1/8-FINALS,1.89,1.79,paris,wta,125,betexplorer
2025-05-14,Belgraver J.,Sierra S.,2:1,1/8-FINALS,4.54,1.19,paris,wta,125,betexplorer
2025-05-14,Jacquemot E.,Kartal S.,0:1 RET.,1/8-FINALS,2.03,1.72,paris,wta,125,betexplorer
2025-05-14,Boulter K.,Saville D.,0:2,1/8-FINALS,1.38,2.95,paris,wta,125,betexplorer
2025-05-13,Boulter K.,Andreeva E.,0:2,1/16-FINALS,1.3,3.4,paris,wta,125,betexplorer
2025-05-13,Anisimova A.,Starodubtseva Y.,2:0,1/16-FINALS,1.28,3.63,paris,wta,125,betexplorer
2025-05-13,Zakharova A.,Ferro F.,0:2,1/16-FINALS,2.08,1.71,paris,wta,125,betexplorer
2025-05-13,Gracheva V.,Chirico L.,2:0,1/16-FINALS,1.3,3.4,paris,wta,125,betexplorer
2025-05-13,Jacquemot E.,Yuan Y.,2:1,1/16-FINALS,2.0,1.76,paris,wta,125,betexplorer
2025-05-13,Siniakova K.,Lim J.,0:2,1/16-FINALS,1.07,7.63,paris,wta,125,betexplorer
2025-05-13,Paquet C.,Birrell K.,2:1,1/16-FINALS,2.13,1.67,paris,wta,125,betexplorer
2025-05-13,Baptiste H.,Parry D.,1:2,1/16-FINALS,1.86,1.88,paris,wta,125,betexplorer
2025-05-13,Rakhimova K.,Efremova K.,2:0,1/16-FINALS,1.22,3.9,paris,wta,125,betexplorer
2025-05-13,Uchijima M.,Sawangkaew M.,1:2,1/16-FINALS,1.14,5.38,paris,wta,125,betexplorer
2025-05-12,Kartal S.,Ito A.,2:1,1/16-FINALS,1.21,4.05,paris,wta,125,betexplorer
2025-05-12,Martic P.,Rakotomanga Rajaonah T.,2:1,1/16-FINALS,2.08,1.68,paris,wta,125,betexplorer
2025-05-12,Sasnovich A.,Carle M. L.,2:0,1/16-FINALS,1.79,1.91,paris,wta,125,betexplorer
2025-05-12,Saville D.,Romero Gormaz L.,2:1,1/16-FINALS,1.96,1.76,paris,wta,125,betexplorer
2025-05-12,Sierra S.,Golubic V.,2:0,1/16-FINALS,1.79,1.94,paris,wta,125,betexplorer
2025-05-12,Belgraver J.,Sun L.,1:2,1/16-FINALS,3.73,1.25,paris,wta,125,betexplorer
2025-05-17,Sherif M.,Mboko V.,2:0,FINAL,2.39,1.55,parma,wta,125,betexplorer
2025-05-16,Mboko V.,Begu I.,0:2,SEMI-FINALS,1.64,2.2,parma,wta,125,betexplorer
2025-05-16,Sherif M.,Waltert S.,2:0,SEMI-FINALS,1.44,2.71,parma,wta,125,betexplorer
2025-05-15,Begu I.,Bondar A.,2:1,QUARTER-FINALS,1.95,1.82,parma,wta,125,betexplorer
2025-05-15,Mboko V.,Wang Xin.,2:0,QUARTER-FINALS,1.68,2.09,parma,wta,125,betexplorer
2025-05-15,Waltert S.,Stakusic M.,1:2,QUARTER-FINALS,1.5,2.52,parma,wta,125,betexplorer
2025-05-14,Begu I.,Grabher J.,2:1,1/8-FINALS,1.82,1.93,parma,wta,125,betexplorer
2025-05-14,Sherif M.,Hon P.,0:2,1/8-FINALS,1.22,3.98,parma,wta,125,betexplorer
2025-05-14,Wang Xin.,Lepchenko V.,1:2,1/8-FINALS,1.32,3.33,parma,wta,125,betexplorer
2025-05-14,Putintseva Y.,Friedsam A-L.,2:0,1/8-FINALS,1.18,4.63,parma,wta,125,betexplorer
2025-05-14,Bondar A.,Rosatello C.,0:2,1/8-FINALS,1.2,4.42,parma,wta,125,betexplorer
2025-05-14,Stakusic M.,Ruzic A.,2:1,1/8-FINALS,2.32,1.58,parma,wta,125,betexplorer
2025-05-14,Mboko V.,Teichmann J.,1:2,1/8-FINALS,1.57,2.3,parma,wta,125,betexplorer
2025-05-14,Waltert S.,Zarazua R.,2:0,1/8-FINALS,2.08,1.71,parma,wta,125,betexplorer
2025-05-13,Bondar A.,Parks A.,2:0,1/16-FINALS,1.28,3.5,parma,wta,125,betexplorer
2025-05-13,Friedsam A-L.,Arango E.,2:1,1/16-FINALS,2.05,1.72,parma,wta,125,betexplorer
2025-05-13,Grabher J.,Semenistaja D.,2:1,1/16-FINALS,1.53,2.42,parma,wta,125,betexplorer
2025-05-13,Hon P.,Seidel E.,2:1,1/16-FINALS,2.58,1.46,parma,wta,125,betexplorer
2025-05-13,Stakusic M.,Osorio C.,0:2,1/16-FINALS,5.0,1.14,parma,wta,125,betexplorer
2025-05-13,Putintseva Y.,Shibahara E.,2:0,1/16-FINALS,1.2,4.17,parma,wta,125,betexplorer
2025-05-13,Rosatello C.,Fossa Huergo N.,2:0,1/16-FINALS,1.43,2.73,parma,wta,125,betexplorer
2025-05-13,Teichmann J.,Sonmez Z.,0:2,1/16-FINALS,1.85,1.83,parma,wta,125,betexplorer
2025-05-13,Zarazua R.,Tig P. M.,0:2,1/16-FINALS,,,parma,wta,125,betexplorer
2025-05-13,Sherif M.,Deichmann K.,0:2,1/16-FINALS,1.25,3.68,parma,wta,125,betexplorer
2025-05-13,Wang Xin.,Zhang S.,0:2,1/16-FINALS,1.56,2.3,parma,wta,125,betexplorer
2025-05-12,Begu I.,Jimenez Kasintseva V.,2:1,1/16-FINALS,1.42,2.68,parma,wta,125,betexplorer
2025-05-12,Mboko V.,Parrizas-Diaz N.,2:1,1/16-FINALS,1.13,5.38,parma,wta,125,betexplorer
2025-05-12,Ruzic A.,Zantedeschi A.,2:0,1/16-FINALS,1.16,4.63,parma,wta,125,betexplorer
2025-05-12,Lepchenko V.,Udvardy P.,1:2,1/16-FINALS,2.13,1.65,parma,wta,125,betexplorer
2025-05-12,Waltert S.,Wang Xiy.,2:0,1/16-FINALS,1.83,1.85,parma,wta,125,betexplorer
2025-07-20,Valentova T.,Tararudee L.,2:0,FINAL,1.2,4.31,porto,wta,125,betexplorer
2025-07-19,Valentova T.,Sakatsume H.,0:2,SEMI-FINALS,1.08,7.08,porto,wta,125,betexplorer
2025-07-19,Tararudee L.,Friedsam A-L.,2:0,SEMI-FINALS,1.8,1.93,porto,wta,125,betexplorer
2025-07-18,Friedsam A-L.,Hontama M.,2:1,QUARTER-FINALS,1.64,2.18,porto,wta,125,betexplorer
2025-07-18,Sakatsume H.,Diatchenko V.,2:1,QUARTER-FINALS,1.86,1.84,porto,wta,125,betexplorer
2025-07-18,Tararudee L.,Voloshchuk A.,2:0,QUARTER-FINALS,1.1,6.33,porto,wta,125,betexplorer
2025-07-18,Valentova T.,Gao X.,2:0,QUARTER-FINALS,1.14,5.17,porto,wta,125,betexplorer
2025-07-17,Diatchenko V.,Charaeva A.,2:1,1/8-FINALS,2.22,1.61,porto,wta,125,betexplorer
2025-07-17,Voloshchuk A.,Inoue H.,0:2,1/8-FINALS,4.48,1.18,porto,wta,125,betexplorer
2025-07-17,Sakatsume H.,Korneeva A.,2:0,1/8-FINALS,2.43,1.52,porto,wta,125,betexplorer
2025-07-17,Valentova T.,Hruncakova V.,2:0,1/8-FINALS,1.12,5.63,porto,wta,125,betexplorer
2025-07-16,Hontama M.,Barthel M.,0:0 RET.,1/8-FINALS,1.86,1.84,porto,wta,125,betexplorer
2025-07-16,Friedsam A-L.,Cabrera L.,2:0,1/8-FINALS,1.46,2.58,porto,wta,125,betexplorer
2025-07-16,Gao X.,Jorge M.,1:2,1/8-FINALS,1.52,2.43,porto,wta,125,betexplorer
2025-07-16,Tararudee L.,Preston T.,0:2,1/8-FINALS,1.51,2.39,porto,wta,125,betexplorer
2025-07-15,Hruncakova V.,Bektas E.,1:2,1/16-FINALS,2.06,1.71,porto,wta,125,betexplorer
2025-07-15,Diatchenko V.,Knutson G.,2:0,1/16-FINALS,1.81,1.91,porto,wta,125,betexplorer
2025-07-15,Inoue H.,Falei A.,1:2,1/16-FINALS,1.92,1.81,porto,wta,125,betexplorer
2025-07-15,Sakatsume H.,Ito A.,0:2,1/16-FINALS,2.98,1.37,porto,wta,125,betexplorer
2025-07-15,Korneeva A.,Leonard M.,2:0,1/16-FINALS,1.32,3.2,porto,wta,125,betexplorer
2025-07-15,Valentova T.,Jorge F.,2:0,1/16-FINALS,1.14,5.08,porto,wta,125,betexplorer
2025-07-15,Voloshchuk A.,Watson H.,1:0 RET.,1/16-FINALS,9.5,1.05,porto,wta,125,betexplorer
2025-07-14,Gao X.,Andrianjafitrimo T.,0:2,1/16-FINALS,1.53,2.36,porto,wta,125,betexplorer
2025-07-14,Cabrera L.,Freitas A.,2:0,1/16-FINALS,1.01,18.75,porto,wta,125,betexplorer
2025-07-14,Preston T.,Costoulas S.,0:1 RET.,1/16-FINALS,2.83,1.39,porto,wta,125,betexplorer
2025-07-14,Charaeva A.,Couto L.,0:2,1/16-FINALS,1.01,21.25,porto,wta,125,betexplorer
2025-07-14,Hontama M.,Hon P.,2:0,1/16-FINALS,2.65,1.44,porto,wta,125,betexplorer
2025-07-14,Jorge M.,Monnet C.,2:0,1/16-FINALS,1.84,1.87,porto,wta,125,betexplorer
2025-07-14,Barthel M.,Laundes F.,0:2,1/16-FINALS,1.02,12.0,porto,wta,125,betexplorer
2025-07-14,Friedsam A-L.,Naef C.,0:2,1/16-FINALS,2.23,1.61,porto,wta,125,betexplorer
2025-07-14,Tararudee L.,Ryser V.,2:0,1/16-FINALS,1.47,2.56,porto,wta,125,betexplorer
2025-03-30,Cristian J.,Fruhvirtova L.,2:0,FINAL,1.64,2.17,puerto-vallarta,wta,125,betexplorer
2025-03-29,Cristian J.,Masarova R.,2:1,SEMI-FINALS,1.75,1.99,puerto-vallarta,wta,125,betexplorer
2025-03-29,Fruhvirtova L.,Watson H.,0:2,SEMI-FINALS,1.58,2.29,puerto-vallarta,wta,125,betexplorer
2025-03-28,Cristian J.,Maria T.,2:0,QUARTER-FINALS,1.57,2.32,puerto-vallarta,wta,125,betexplorer
2025-03-28,Fruhvirtova L.,Joint M.,2:1,QUARTER-FINALS,2.13,1.66,puerto-vallarta,wta,125,betexplorer
2025-03-28,Masarova R.,Inglis M.,2:1,QUARTER-FINALS,1.46,2.61,puerto-vallarta,wta,125,betexplorer
2025-03-28,Watson H.,Stakusic M.,2:0,QUARTER-FINALS,2.1,1.67,puerto-vallarta,wta,125,betexplorer
2025-03-27,Joint M.,Hon P.,0:2,1/8-FINALS,1.53,2.42,puerto-vallarta,wta,125,betexplorer
2025-03-27,Masarova R.,Pera B.,1:2,1/8-FINALS,1.98,1.77,puerto-vallarta,wta,125,betexplorer
2025-03-27,Watson H.,Sorribes Tormo S.,1:2,1/8-FINALS,2.35,1.54,puerto-vallarta,wta,125,betexplorer
2025-03-26,Maria T.,Burrage J.,1:2,1/8-FINALS,1.73,2.02,puerto-vallarta,wta,125,betexplorer
2025-03-26,Cristian J.,Shibahara E.,2:1,1/8-FINALS,1.61,2.22,puerto-vallarta,wta,125,betexplorer
2025-03-26,Fruhvirtova L.,Saville D.,2:1,1/8-FINALS,1.82,1.9,puerto-vallarta,wta,125,betexplorer
2025-03-26,Inglis M.,Andreeva E.,2:0,1/8-FINALS,2.22,1.61,puerto-vallarta,wta,125,betexplorer
2025-03-25,Cristian J.,Dart H.,2:0,1/16-FINALS,1.52,2.43,puerto-vallarta,wta,125,betexplorer
2025-03-25,Masarova R.,Lepchenko V.,2:0,1/16-FINALS,1.56,2.32,puerto-vallarta,wta,125,betexplorer
2025-03-25,Cocciaretto E.,McHale C.,0:2,1/16-FINALS,1.12,5.53,puerto-vallarta,wta,125,betexplorer
2025-03-25,Watson H.,Osuigwe W.,0:2,1/16-FINALS,2.1,1.67,puerto-vallarta,wta,125,betexplorer
2025-03-25,Pera B.,Contreras Gomez F.,2:0,1/16-FINALS,1.07,7.37,puerto-vallarta,wta,125,betexplorer
2025-03-25,Sorribes Tormo S.,Kalashnikova O.,2:0,1/16-FINALS,1.05,8.75,puerto-vallarta,wta,125,betexplorer
2025-03-25,Stakusic M.,Konjuh A.,2:0,1/16-FINALS,1.4,2.77,puerto-vallarta,wta,125,betexplorer
2025-03-25,Joint M.,Zhao C.,1:2,1/16-FINALS,1.07,7.2,puerto-vallarta,wta,125,betexplorer
2025-03-24,Burrage J.,Marino R.,2:0,1/16-FINALS,2.08,1.69,puerto-vallarta,wta,125,betexplorer
2025-03-24,Shibahara E.,Chang H.,0:2,1/16-FINALS,1.31,3.27,puerto-vallarta,wta,125,betexplorer
2025-03-24,Inglis M.,Appleton E.,2:0,1/16-FINALS,1.35,3.05,puerto-vallarta,wta,125,betexplorer
