Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2023-02-05,Podoroska N.,Ormaechea P.,2:0,FINAL,,,w125-cali-2023,wta,125,betexplorer
2023-02-04,Ormaechea P.,Pigossi L.,2:0,SEMI-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-04,Podoroska N.,Arango E.,2:0,SEMI-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-03,Arango E.,Colmegna M.,0:2,QUARTER-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-03,Ormaechea P.,Kalieva E.,1:2,QUARTER-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-03,Podoroska N.,Contreras Gomez F.,2:0,QUARTER-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-03,Pigossi L.,Strakhova V.,1:2,QUARTER-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-02,Strakhova V.,Alves C.,1:2,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-02,Colmegna M.,Lizarazo Y.,2:0,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-02,Podoroska N.,Monnet C.,2:1,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-02,Arango E.,Zarazua R.,0:2,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-01,Kalieva E.,Brancaccio N.,2:1,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-01,Ormaechea P.,Bolsova Zadoinov A.,2:0,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-01,Pigossi L.,Serban R.,0:2,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-02-01,Contreras Gomez F.,You X.,0:2,1/8-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Arango E.,Zhao C.,2:0,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Kalieva E.,Baptiste H.,1:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Colmegna M.,Carle M. L.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Alves C.,Dolehide C.,1:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Strakhova V.,Herazo Gonzalez M.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Podoroska N.,Jani R-L.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Monnet C.,Loeb J.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,You X.,Perez Garcia M. P.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-31,Zarazua R.,Aney J.,2:1,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Brancaccio N.,Riera J.,2:0,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Pigossi L.,Ce G.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Ormaechea P.,Falkowska W.,1:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Bolsova Zadoinov A.,Kawa K.,0:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Contreras Gomez F.,Partaud M.,1:2,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2023-01-30,Serban R.,Gleason Q.,2:1,1/16-FINALS,,,w125-cali-2023,wta,125,betexplorer
2024-11-09,Begu I.,Erjavec V.,0:2,FINAL,1.3,3.37,w125-cali-2024,wta,125,betexplorer
2024-11-08,Begu I.,Smith T. N.,0:2,SEMI-FINALS,1.08,6.95,w125-cali-2024,wta,125,betexplorer
2024-11-08,Erjavec V.,Udvardy P.,0:2,SEMI-FINALS,2.04,1.72,w125-cali-2024,wta,125,betexplorer
2024-11-07,Erjavec V.,Ortenzi J.,2:0,QUARTER-FINALS,1.18,4.36,w125-cali-2024,wta,125,betexplorer
2024-11-07,Udvardy P.,Osorio C.,0:2,QUARTER-FINALS,3.64,1.26,w125-cali-2024,wta,125,betexplorer
2024-11-07,Smith T. N.,Romero Gormaz L.,0:2,QUARTER-FINALS,3.07,1.34,w125-cali-2024,wta,125,betexplorer
2024-11-07,Begu I.,Todoni A. A.,0:2,QUARTER-FINALS,1.58,2.28,w125-cali-2024,wta,125,betexplorer
2024-11-06,Begu I.,Arango E.,0:2,1/8-FINALS,1.27,3.47,w125-cali-2024,wta,125,betexplorer
2024-11-06,Erjavec V.,Jones F.,1:0 RET.,1/8-FINALS,2.05,1.69,w125-cali-2024,wta,125,betexplorer
2024-11-06,Ortenzi J.,Mediorreal A. V.,0:2,1/8-FINALS,1.08,6.7,w125-cali-2024,wta,125,betexplorer
2024-11-06,Osorio C.,Brancaccio N.,2:1,1/8-FINALS,1.14,5.12,w125-cali-2024,wta,125,betexplorer
2024-11-06,Romero Gormaz L.,Herrero Linana A.,2:1,1/8-FINALS,1.11,5.68,w125-cali-2024,wta,125,betexplorer
2024-11-06,Smith T. N.,Montgomery R.,2:0,1/8-FINALS,5.28,1.13,w125-cali-2024,wta,125,betexplorer
2024-11-06,Todoni A. A.,Sierra S.,2:0,1/8-FINALS,1.34,3.02,w125-cali-2024,wta,125,betexplorer
2024-11-06,Udvardy P.,Semenistaja D.,2:1,1/8-FINALS,1.65,2.11,w125-cali-2024,wta,125,betexplorer
2024-11-05,Arango E.,Janicijevic S.,2:1,1/16-FINALS,1.65,2.11,w125-cali-2024,wta,125,betexplorer
2024-11-05,Jones F.,Bulgaru M.,2:0,1/16-FINALS,1.37,2.81,w125-cali-2024,wta,125,betexplorer
2024-11-05,Herrero Linana A.,Lizarazo Y.,0:2,1/16-FINALS,1.96,1.76,w125-cali-2024,wta,125,betexplorer
2024-11-05,Mediorreal A. V.,Kudashova D.,2:1,1/16-FINALS,7.62,1.06,w125-cali-2024,wta,125,betexplorer
2024-11-05,Brancaccio N.,Mladenovic K.,0:2,1/16-FINALS,1.56,2.29,w125-cali-2024,wta,125,betexplorer
2024-11-05,Osorio C.,Capurro Taborda M.,2:0,1/16-FINALS,1.03,9.17,w125-cali-2024,wta,125,betexplorer
2024-11-05,Erjavec V.,Paquet C.,0:2,1/16-FINALS,1.59,2.24,w125-cali-2024,wta,125,betexplorer
2024-11-05,Begu I.,Perez Alarcon L.,0:2,1/16-FINALS,1.08,6.95,w125-cali-2024,wta,125,betexplorer
2024-11-05,Romero Gormaz L.,Riera J.,0:2,1/16-FINALS,2.56,1.46,w125-cali-2024,wta,125,betexplorer
2024-11-05,Sierra S.,Strakhova V.,2:1,1/16-FINALS,1.12,5.37,w125-cali-2024,wta,125,betexplorer
2024-11-05,Smith T. N.,Bolsova Zadoinov A.,2:0,1/16-FINALS,3.08,1.33,w125-cali-2024,wta,125,betexplorer
2024-11-05,Todoni A. A.,Okalova M.,2:0,1/16-FINALS,1.06,7.67,w125-cali-2024,wta,125,betexplorer
2024-11-05,Semenistaja D.,Wuerth T.,0:2,1/16-FINALS,1.65,2.13,w125-cali-2024,wta,125,betexplorer
2024-11-05,Udvardy P.,Zavatska K.,0:2,1/16-FINALS,1.64,2.14,w125-cali-2024,wta,125,betexplorer
2024-11-04,Ortenzi J.,Pigossi L.,2:0,1/16-FINALS,3.4,1.29,w125-cali-2024,wta,125,betexplorer
2024-11-04,Montgomery R.,Perez Garcia M. P.,0:2,1/16-FINALS,1.02,11.27,w125-cali-2024,wta,125,betexplorer
2022-11-20,Udvardy P.,Kovinic D.,2:0,FINAL,3.2,1.36,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-19,Udvardy P.,Carle M. L.,1:2,SEMI-FINALS,1.44,2.75,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-19,Kovinic D.,Ormaechea P.,0:2,SEMI-FINALS,1.4,3.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-18,Carle M. L.,Jimenez Kasintseva V.,2:0,QUARTER-FINALS,3.2,1.36,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-18,Ormaechea P.,Pigossi L.,0:2,QUARTER-FINALS,1.4,3.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-18,Kovinic D.,Shnaider D.,0:2,QUARTER-FINALS,1.72,2.1,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-18,Udvardy P.,Errani S.,2:1,QUARTER-FINALS,1.72,2.1,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Shnaider D.,Astakhova D.,1:2,1/8-FINALS,1.44,2.75,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Errani S.,Baindl K.,0:2,1/8-FINALS,2.1,1.72,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Carle M. L.,Baptiste H.,2:0,1/8-FINALS,2.0,1.8,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Jimenez Kasintseva V.,Li A.,2:1,1/8-FINALS,1.9,1.9,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Pigossi L.,Jeanjean L.,2:1,1/8-FINALS,2.37,1.57,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Kovinic D.,Podoroska N.,0:2,1/8-FINALS,1.66,2.2,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Ormaechea P.,Stevanovic N.,0:2,1/8-FINALS,1.4,3.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-17,Udvardy P.,Navarro E.,2:1,1/8-FINALS,1.61,2.3,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Carle M. L.,Jang S. J.,0:2,1/16-FINALS,2.75,1.44,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Li A.,Jani R-L.,2:0,1/16-FINALS,1.57,2.37,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Ormaechea P.,Grabher J.,2:0,1/16-FINALS,2.5,1.53,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Baindl K.,Oz I.,1:2,1/16-FINALS,,,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Pigossi L.,Gorgodze E.,2:0,1/16-FINALS,1.57,2.37,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Podoroska N.,Sierra S.,2:0,1/16-FINALS,1.25,4.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Kovinic D.,Riera J.,1:2,1/16-FINALS,1.16,5.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Udvardy P.,Zacarias M.,2:0,1/16-FINALS,1.25,4.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-16,Astakhova D.,Zidansek T.,1:2,1/16-FINALS,3.5,1.3,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Shnaider D.,Bara I.,0:2,1/16-FINALS,1.33,3.4,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Navarro E.,Bejlek S.,0:2,1/16-FINALS,,,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Errani S.,Burel C.,0:2,1/16-FINALS,1.61,2.3,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Jeanjean L.,Dolehide C.,1:2,1/16-FINALS,2.37,1.57,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Stevanovic N.,Fruhvirtova B.,0:2,1/16-FINALS,6.0,1.12,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Jimenez Kasintseva V.,Di Genova C.,2:0,1/16-FINALS,1.02,19.0,w125-buenos-aires-2022,wta,125,betexplorer
2022-11-15,Baptiste H.,Tan H.,0:1 RET.,1/16-FINALS,2.1,1.72,w125-buenos-aires-2022,wta,125,betexplorer
2023-12-03,Pigossi L.,Carle M. L.,0:2,FINAL,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Carle M. L.,Riera J.,2:1,SEMI-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Pigossi L.,Zarazua R.,1:2,SEMI-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Riera J.,Hercog P.,0:2,QUARTER-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Carle M. L.,Parry D.,0:2,QUARTER-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Pigossi L.,Sierra S.,2:1,QUARTER-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-12-02,Zarazua R.,Mandlik E.,2:0,QUARTER-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-30,Riera J.,Bulgaru M.,0:2,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-30,Carle M. L.,Oz I.,0:2,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-30,Sierra S.,Montgomery R.,2:0,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-30,Zarazua R.,Giovannini L.,2:0,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-29,Hercog P.,Strakhova V.,2:1,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-29,Mandlik E.,Loeb J.,0:2,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-29,Parry D.,Estable L. J.,2:0,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-29,Pigossi L.,Perrin C.,2:0,1/8-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Bulgaru M.,Anshba A.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Mandlik E.,Capurro Taborda M.,1:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Carle M. L.,Ce G.,1:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Giovannini L.,Rogers A. S.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Oz I.,Grammatikopoulou V.,0:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Riera J.,Janicijevic S.,0:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Montgomery R.,Errani S.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Parry D.,Gorgodze E.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Sierra S.,Lepchenko V.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-28,Zarazua R.,Vedder E.,2:0,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-27,Perrin C.,Alves C.,0:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-27,Estable L. J.,Perez Alarcon L.,2:1,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-27,Hercog P.,Monnet C.,0:1 RET.,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-27,Loeb J.,Papamichail D.,0:2,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2023-11-27,Pigossi L.,Romero Gormaz L.,2:1,1/16-FINALS,,,w125-buenos-aires-2023,wta,125,betexplorer
2024-12-01,Sherif M.,Kawa K.,1:2,FINAL,1.19,4.42,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-30,Kawa K.,Carle M. L.,2:0,SEMI-FINALS,5.95,1.11,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-30,Sherif M.,Bejlek S.,2:0,SEMI-FINALS,1.91,1.81,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-29,Bejlek S.,Jeanjean L.,2:1,QUARTER-FINALS,1.28,3.5,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-29,Carle M. L.,Riera J.,2:0,QUARTER-FINALS,1.4,2.73,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-29,Kawa K.,Semenistaja D.,2:1,QUARTER-FINALS,2.5,1.48,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-29,Sherif M.,Ortenzi J.,1:2,QUARTER-FINALS,1.21,4.12,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-28,Carle M. L.,Maristany G.,2:0,1/8-FINALS,1.33,3.18,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-28,Riera J.,Makarova E.,1:2,1/8-FINALS,1.27,3.62,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-28,Sherif M.,Mladenovic K.,0:2,1/8-FINALS,1.15,4.95,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-28,Ortenzi J.,Pigossi L.,0:2,1/8-FINALS,1.6,2.24,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-27,Semenistaja D.,Arango E.,1:2,1/8-FINALS,1.57,2.28,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-27,Bejlek S.,Fita Boluda A.,2:0,1/8-FINALS,1.16,4.8,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-27,Jeanjean L.,Lamens S.,2:1,1/8-FINALS,3.22,1.32,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-27,Kawa K.,Udvardy P.,2:1,1/8-FINALS,3.03,1.35,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Carle M. L.,Bosio V.,2:0,1/16-FINALS,1.03,9.5,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Ortenzi J.,Giovannini L.,0:2,1/16-FINALS,1.75,1.96,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Jeanjean L.,Jorge F.,2:0,1/16-FINALS,1.58,2.24,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Kawa K.,Lepchenko V.,1:2,1/16-FINALS,2.57,1.46,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Mladenovic K.,Alves C.,2:0,1/16-FINALS,1.45,2.61,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Bejlek S.,Montgomery R.,1:2,1/16-FINALS,1.33,3.1,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Pigossi L.,Fossa Huergo N.,2:0,1/16-FINALS,1.59,2.24,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Riera J.,Stojanovic N.,0:2,1/16-FINALS,2.16,1.62,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-26,Sherif M.,Strakhova V.,1:2,1/16-FINALS,1.04,8.83,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Lamens S.,Anderson R.,0:2,1/16-FINALS,1.06,7.77,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Arango E.,Caffarena J.,0:2,1/16-FINALS,1.01,14.0,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Semenistaja D.,Chwalinska M.,1:2,1/16-FINALS,2.08,1.67,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Fita Boluda A.,Capurro Taborda M.,2:1,1/16-FINALS,1.32,3.1,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Makarova E.,Bulgaru M.,2:1,1/16-FINALS,2.08,1.67,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Maristany G.,Shymanovich I.,1:2,1/16-FINALS,1.59,2.22,w125-buenos-aires-2024,wta,125,betexplorer
2024-11-25,Udvardy P.,Serban R.,2:0,1/16-FINALS,1.34,3.05,w125-buenos-aires-2024,wta,125,betexplorer
2022-12-11,Parks A.,Friedsam A-L.,2:1,FINAL,1.67,2.2,w125-angers-2022,wta,125,betexplorer
2022-12-10,Friedsam A-L.,Kalinina A.,2:0,SEMI-FINALS,3.75,1.29,w125-angers-2022,wta,125,betexplorer
2022-12-10,Parks A.,Ponchet J.,2:1,SEMI-FINALS,1.25,4.0,w125-angers-2022,wta,125,betexplorer
2022-12-09,Friedsam A-L.,Dartron E.,0:2,QUARTER-FINALS,1.25,4.0,w125-angers-2022,wta,125,betexplorer
2022-12-09,Parks A.,Vondrousova M.,2:0,QUARTER-FINALS,3.75,1.29,w125-angers-2022,wta,125,betexplorer
2022-12-09,Ponchet J.,Burel C.,2:0,QUARTER-FINALS,2.2,1.67,w125-angers-2022,wta,125,betexplorer
2022-12-09,Kalinina A.,Tauson C.,0:2,QUARTER-FINALS,2.5,1.53,w125-angers-2022,wta,125,betexplorer
2022-12-08,Tauson C.,Blinkova A.,0:2,1/8-FINALS,1.36,3.2,w125-angers-2022,wta,125,betexplorer
2022-12-08,Burel C.,Gracheva V.,2:1,1/8-FINALS,1.8,2.0,w125-angers-2022,wta,125,betexplorer
2022-12-08,Friedsam A-L.,Kempen M.,2:0,1/8-FINALS,1.44,2.75,w125-angers-2022,wta,125,betexplorer
2022-12-08,Kalinina A.,Kenin S.,0:2,1/8-FINALS,1.73,2.1,w125-angers-2022,wta,125,betexplorer
2022-12-08,Dartron E.,Korpatsch T.,0:2,1/8-FINALS,6.5,1.11,w125-angers-2022,wta,125,betexplorer
2022-12-08,Parks A.,Cristian J.,2:0,1/8-FINALS,1.22,4.33,w125-angers-2022,wta,125,betexplorer
2022-12-07,Ponchet J.,Minnen G.,0:2,1/8-FINALS,3.0,1.4,w125-angers-2022,wta,125,betexplorer
2022-12-07,Vondrousova M.,Tomova V.,2:0,1/8-FINALS,1.11,6.5,w125-angers-2022,wta,125,betexplorer
2022-12-07,Cristian J.,Inoue H.,2:0,1/16-FINALS,1.17,5.0,w125-angers-2022,wta,125,betexplorer
2022-12-07,Dartron E.,Ozgen P.,2:1,1/16-FINALS,1.73,2.1,w125-angers-2022,wta,125,betexplorer
2022-12-07,Friedsam A-L.,Parry D.,2:0,1/16-FINALS,1.73,2.1,w125-angers-2022,wta,125,betexplorer
2022-12-07,Kempen M.,Van Uytvanck A.,2:1,1/16-FINALS,7.0,1.1,w125-angers-2022,wta,125,betexplorer
2022-12-07,Parks A.,Zhang S.,0:2,1/16-FINALS,2.1,1.73,w125-angers-2022,wta,125,betexplorer
2022-12-06,Gracheva V.,Andrianjafitrimo T.,0:2,1/16-FINALS,1.17,5.0,w125-angers-2022,wta,125,betexplorer
2022-12-06,Tomova V.,Garland J.,1:2,1/16-FINALS,1.9,1.9,w125-angers-2022,wta,125,betexplorer
2022-12-06,Minnen G.,Maria T.,0:2,1/16-FINALS,1.8,2.0,w125-angers-2022,wta,125,betexplorer
2022-12-06,Burel C.,Muchova K.,1:2,1/16-FINALS,4.0,1.25,w125-angers-2022,wta,125,betexplorer
2022-12-06,Kalinina A.,Scott K.,0:2,1/16-FINALS,1.3,3.5,w125-angers-2022,wta,125,betexplorer
2022-12-06,Tauson C.,Lisicki S.,2:0,1/16-FINALS,1.3,3.5,w125-angers-2022,wta,125,betexplorer
2022-12-06,Kenin S.,Yastremska D.,0:2,1/16-FINALS,1.67,2.2,w125-angers-2022,wta,125,betexplorer
2022-12-05,Blinkova A.,Zuger J.,2:1,1/16-FINALS,1.1,7.0,w125-angers-2022,wta,125,betexplorer
2022-12-05,Korpatsch T.,Mandlik E.,2:1,1/16-FINALS,1.61,2.3,w125-angers-2022,wta,125,betexplorer
2022-12-05,Ponchet J.,Zavatska K.,2:1,1/16-FINALS,2.37,1.57,w125-angers-2022,wta,125,betexplorer
2022-12-05,Vondrousova M.,Wickmayer Y.,2:0,1/16-FINALS,1.1,7.0,w125-angers-2022,wta,125,betexplorer
2023-12-10,Burel C.,Paquet C.,1:2,FINAL,,,w125-angers-2023,wta,125,betexplorer
2023-12-09,Paquet C.,Bucsa C.,2:0,SEMI-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-09,Burel C.,Yastremska D.,1:2,SEMI-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-08,Burel C.,Andreeva E.,1:2,QUARTER-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-08,Bucsa C.,Albie A.,2:0,QUARTER-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-08,Paquet C.,Cocciaretto E.,0:2,QUARTER-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-08,Yastremska D.,Kessler M.,2:1,QUARTER-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-07,Cocciaretto E.,Naef C.,2:1,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-07,Andreeva E.,Mitu A.,0:2,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-07,Paquet C.,Cornet A.,2:0,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Burel C.,Barthel M.,0:2,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Bucsa C.,Boskovic L.,2:1,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Kessler M.,Curmi F.,0:2,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Yastremska D.,Serban R.,2:0,1/8-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Cornet A.,Knutson G.,0:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Andreeva E.,Parrizas-Diaz N.,0:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-06,Mitu A.,Sobolieva A.,1:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Albie A.,Dodin O.,2:0,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Cocciaretto E.,Bandecchi S.,2:1,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Burel C.,Jacquemot E.,0:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Paquet C.,Kanepi K.,0:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Naef C.,Dartron E.,2:1,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Ponchet J.,Hesse A.,2:1,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-05,Yastremska D.,Lemaitre T.,2:1,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-04,Barthel M.,Deichmann K.,2:0,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-04,Bucsa C.,Robbe A.,2:1,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-04,Kessler M.,Tauson C.,2:0,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-04,Serban R.,Leonard M.,2:0,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2023-12-04,Boskovic L.,Tan H.,1:2,1/16-FINALS,,,w125-angers-2023,wta,125,betexplorer
2024-12-08,Parks A.,Bencic B.,2:1,FINAL,4.92,1.15,w125-angers-2024,wta,125,betexplorer
2024-12-07,Parks A.,Barthel M.,1:2,SEMI-FINALS,1.49,2.47,w125-angers-2024,wta,125,betexplorer
2024-12-07,Bencic B.,Salkova D.,2:0,SEMI-FINALS,1.13,5.1,w125-angers-2024,wta,125,betexplorer
2024-12-06,Barthel M.,Palicova B.,2:0,QUARTER-FINALS,1.71,2.04,w125-angers-2024,wta,125,betexplorer
2024-12-06,Bencic B.,Dodin O.,0:2,QUARTER-FINALS,1.25,3.58,w125-angers-2024,wta,125,betexplorer
2024-12-06,Salkova D.,Lepchenko V.,1:2,QUARTER-FINALS,1.52,2.43,w125-angers-2024,wta,125,betexplorer
2024-12-06,Parks A.,Jimenez Kasintseva V.,2:0,QUARTER-FINALS,1.4,2.81,w125-angers-2024,wta,125,betexplorer
