tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,player_a_birth_date,player_a_birth_place,player_a_country_code,player_a_country_name,player_a_backhand,player_a_weight_kg,player_b_birth_date,player_b_birth_place,player_b_country_code,player_b_country_name,player_b_backhand,player_b_weight_kg,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year
wta,2022-01-03,2022-2014,Adelaide 1,adelaide 1,P,Hard,30,282,R32,3,104.0,7-5 7-5,Sofia Kenin,Lucia Bronzetti,12.0,148.0,2971.0,495.0,Lucia Bronzetti,Sofia Kenin,0,214459,213550,148.0,12.0,495.0,2971.0,23.0,23.1,R,R,170.0,170.0,,6,Q,,1998-12-10,"Rimini, Italy",ITA,Italy,,,1998-11-14,"Moscow, Russia",USA,United States,,,3.5,1.3,3.49,1.35,3.6,1.36,3.35,1.32,1.0,2022
wta,2022-01-03,2022-2014,Adelaide 1,adelaide 1,P,Hard,30,283,R32,3,115.0,6-4 7-6(5),Ajla Tomljanovic,Heather Watson,45.0,72.0,1395.0,949.0,Ajla Tomljanovic,Heather Watson,1,201548,201586,45.0,72.0,1395.0,949.0,28.6,29.6,R,R,180.0,170.0,,,,,1993-05-07,"Zagreb, Croatia",AUS,Australia,,,1992-05-19,Guernsey,GBR,Great Britain,,,1.3,3.5,1.33,3.64,1.34,3.65,1.3,3.45,0.0,2022
wta,2022-01-03,2022-2014,Adelaide 1,adelaide 1,P,Hard,30,284,R32,3,63.0,6-2 6-1,Coco Gauff,Ulrikke Eikeri,22.0,306.0,2550.0,220.0,Coco Gauff,Ulrikke Eikeri,1,221103,205918,22.0,306.0,2550.0,220.0,17.8,29.0,R,R,175.0,163.0,,,,Q,2004-03-13,"Delray Beach, Fl. USA",USA,United States,,,1992-12-16,,,,,,1.06,10.0,1.05,13.55,1.06,13.55,1.04,10.51,1.0,2022
wta,2022-01-03,2022-2014,Adelaide 1,adelaide 1,P,Hard,30,286,R16,3,89.0,7-6(6) 6-1,Kaja Juvan,Aryna Sabalenka,100.0,2.0,788.0,6380.0,Aryna Sabalenka,Kaja Juvan,0,214544,215219,2.0,100.0,6380.0,788.0,23.6,21.1,R,R,182.0,170.0,2,,,,1998-05-05,"Minsk, Belarus",BLR,Belarus,,,2000-11-25,"Ljubljana, Slovenia",SLO,Slovenia,,,1.2,4.5,1.23,4.76,1.25,5.5,1.21,4.36,2.0,2022
wta,2022-01-03,2022-2014,Adelaide 1,adelaide 1,P,Hard,30,276,R32,3,73.0,6-3 6-0,Marie Bouzkova,Despina Papamichail,90.0,182.0,838.0,370.0,Despina Papamichail,Marie Bouzkova,0,202604,213631,182.0,90.0,370.0,838.0,28.8,23.4,R,R,178.0,180.0,,,Q,Q,1993-02-09,"Preveza, Greece",GRE,Greece,,,1998-07-21,"Prague, Czech Republic",CZE,Czech Republic,,,5.5,1.14,5.65,1.17,6.0,1.18,5.38,1.15,1.0,2022
atp,2022-01-03,2022-9665,Melbourne,melbourne,A,Hard,32,294,QF,3,145.0,7-6(3) 6-4,Maxime Cressy,Jaume Munar,112.0,77.0,683.0,848.0,Jaume Munar,Maxime Cressy,0,144719,202195,77.0,112.0,848.0,683.0,24.6,24.6,R,R,183.0,201.0,,,,Q,1997-05-05,"Santanyi, Mallorca, Spain",ESP,Spain,Two-Handed,76.0,,,,,,,2.1,1.72,2.14,1.79,2.4,1.8,2.1,1.73,4.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,282,R32,3,118.0,7-6(4) 7-6(6),Veronika Kudermetova,Viktoria Hruncakova,31.0,162.0,1870.0,441.0,Veronika Kudermetova,Viktoria Hruncakova,1,206368,214149,31.0,162.0,1870.0,441.0,24.6,23.6,R,R,175.0,180.0,3,,,Q,1997-04-24,"Kazan,Russia",RUS,Russia,,,1998-05-11,"Kosice, Slovakia",SVK,Slovak Republic,,,1.4,3.0,1.39,3.2,1.44,3.35,1.38,2.98,2.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,284,R32,3,90.0,6-3 7-6(6),Clara Burel,Shuai Zhang,76.0,60.0,913.0,1096.0,Clara Burel,Shuai Zhang,1,216262,201533,76.0,60.0,913.0,1096.0,20.7,32.9,R,R,176.0,177.0,,,,,2001-03-24,"Rennes, France",FRA,France,,,1989-01-21,"Tianjin, China",CHN,China,,,2.0,1.8,2.2,1.72,2.2,1.83,2.06,1.75,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,279,R32,3,148.0,4-6 6-4 6-3,Claire Liu,Marta Kostyuk,94.0,50.0,815.0,1215.0,Claire Liu,Marta Kostyuk,1,214906,216146,94.0,50.0,815.0,1215.0,21.6,19.5,R,R,170.0,175.0,,8,Q,,2000-05-25,"Thousand Oaks, CA, USA",USA,United States,,,2002-06-28,"Kyiv, Ukraine",UKR,Ukraine,,,2.37,1.57,2.44,1.6,2.67,1.62,2.4,1.56,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,280,R32,3,58.0,6-0 6-3,Nuria Parrizas Diaz,Ellen Perez,66.0,196.0,1008.0,348.0,Ellen Perez,Nuria Parrizas Diaz,0,206391,203463,196.0,66.0,348.0,1008.0,26.2,30.4,L,R,169.0,167.0,,,WC,,,,,,,,1991-07-15,"Granada, Spain",ESP,Spain,,,2.75,1.44,2.88,1.46,3.0,1.5,2.76,1.44,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,281,R32,3,86.0,6-3 7-6(2),Madison Keys,Harriet Dart,56.0,123.0,1149.0,616.0,Harriet Dart,Madison Keys,0,211279,201619,123.0,56.0,616.0,1149.0,25.4,26.8,R,R,175.0,178.0,,,Q,,1996-07-28,"Hampstead, London",GBR,Great Britain,,,1995-02-17,"Rock Island, IL, USA",USA,United States,,,3.0,1.4,2.92,1.45,3.2,1.5,2.9,1.4,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,283,R32,3,49.0,6-0 6-0,Sorana Cirstea,Varvara Gracheva,39.0,77.0,1589.0,912.0,Sorana Cirstea,Varvara Gracheva,1,201514,219875,39.0,77.0,1589.0,912.0,31.7,21.4,R,R,176.0,178.0,5,,,,1990-04-07,"Bucharest, Romania",ROU,Romania,,,2000-08-02,"Moscow, Russia",FRA,France,,,1.66,2.2,1.68,2.27,1.73,2.34,1.66,2.19,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,284,R32,3,118.0,7-6(5) 1-6 7-5,Amanda Anisimova,Alison Van Uytvanck,78.0,58.0,890.0,1125.0,Alison Van Uytvanck,Amanda Anisimova,0,202421,216153,58.0,78.0,1125.0,890.0,27.7,20.3,R,R,173.0,180.0,,,,,,,,,,,2001-08-31,"Miami Beach, FL, USA",USA,United States,,,2.3,1.61,2.6,1.54,2.6,1.62,2.42,1.54,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,285,R32,3,139.0,2-6 6-3 6-4,Jasmine Paolini,Anna Karolina Schmiedlova,53.0,85.0,1178.0,867.0,Anna Karolina Schmiedlova,Jasmine Paolini,0,203533,211148,85.0,53.0,867.0,1178.0,27.3,25.9,R,R,176.0,160.0,,,,,1994-09-13,"Kosice, Slovakia",SVK,Slovak Republic,,,1996-01-04,"Castelnuovo di Garfagnana, Italy",ITA,Italy,,,2.62,1.5,2.38,1.63,2.62,1.65,2.39,1.57,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,286,R32,3,105.0,7-6(6) 6-3,Irina Camelia Begu,Jessica Pegula,62.0,18.0,1076.0,2650.0,Irina Camelia Begu,Jessica Pegula,1,201593,202468,62.0,18.0,1076.0,2650.0,31.3,27.8,R,R,181.0,170.0,,1,,,1990-08-26,"Bucharest, Romania",ROU,Romania,,,1994-02-24,"Buffalo, NY, USA",USA,United States,,,4.0,1.25,4.07,1.27,4.33,1.28,3.91,1.24,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,287,R16,3,87.0,6-2 6-4,Aliaksandra Sasnovich,Rebecca Peterson,107.0,88.0,755.0,853.0,Aliaksandra Sasnovich,Rebecca Peterson,1,205925,202490,107.0,88.0,755.0,853.0,27.7,26.4,R,R,174.0,173.0,,,Q,,1994-03-22,"Minsk, Belarus",BLR,Belarus,,,,,,,,,1.8,2.0,1.82,2.08,1.95,2.08,1.82,1.98,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,288,R16,3,51.0,6-1 6-0,Clara Tauson,Lin Zhu,44.0,114.0,1421.0,683.0,Clara Tauson,Lin Zhu,1,220704,202684,44.0,114.0,1421.0,683.0,19.0,27.9,R,R,182.0,173.0,6,,,Q,2002-12-21,"Copenhagen, Denmark",DEN,Denmark,,,1994-01-28,"Wuxi, China",CHN,China,,,1.25,4.0,1.31,3.77,1.33,4.0,1.28,3.56,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,278,R32,3,63.0,6-2 6-0,Ann Li,Mayar Sherif,47.0,63.0,1314.0,1049.0,Ann Li,Mayar Sherif,1,215983,210886,47.0,63.0,1314.0,1049.0,21.5,25.6,R,R,170.0,180.0,7,,,,2000-06-26,"King of Prussia, Pennsylvania, USA",USA,United States,,,1996-05-05,"Cairo, Egypt",EGY,Egypt,,,1.28,3.75,1.31,3.7,1.33,4.15,1.28,3.57,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,289,R16,3,145.0,7-6(3) 6-4,Kamilla Rakhimova,Sara Sorribes Tormo,120.0,36.0,626.0,1645.0,Kamilla Rakhimova,Sara Sorribes Tormo,1,215872,204427,120.0,36.0,626.0,1645.0,20.3,25.2,R,R,170.0,176.0,,4,Q,,2001-08-28,"Yekaterinburg, Russia",UZB,Uzbekistan,,,1996-10-08,"Castellón, Spain",ESP,Spain,,,2.37,1.57,2.48,1.6,2.55,1.66,2.38,1.57,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,291,R16,3,148.0,3-6 7-5 6-1,Nuria Parrizas Diaz,Claire Liu,66.0,94.0,1008.0,815.0,Claire Liu,Nuria Parrizas Diaz,0,214906,203463,94.0,66.0,815.0,1008.0,21.6,30.4,R,R,170.0,167.0,,,Q,,2000-05-25,"Thousand Oaks, CA, USA",USA,United States,,,1991-07-15,"Granada, Spain",ESP,Spain,,,1.9,1.9,1.86,2.03,2.0,2.11,1.84,1.95,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,292,R16,3,133.0,7-6(4) 2-6 6-3,Daria Kasatkina,Madison Keys,26.0,56.0,2180.0,1149.0,Daria Kasatkina,Madison Keys,1,214082,201619,26.0,56.0,2180.0,1149.0,24.6,26.8,R,R,170.0,178.0,3,,,,1997-05-07,"Togliatty, Russia",AUS,Australia,,,1995-02-17,"Rock Island, IL, USA",USA,United States,,,1.66,2.2,1.66,2.35,1.83,2.4,1.7,2.14,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,293,R16,3,67.0,6-4 6-1,Amanda Anisimova,Sorana Cirstea,78.0,39.0,890.0,1589.0,Amanda Anisimova,Sorana Cirstea,1,216153,201514,78.0,39.0,890.0,1589.0,20.3,31.7,R,R,180.0,176.0,,5,,,2001-08-31,"Miami Beach, FL, USA",USA,United States,,,1990-04-07,"Bucharest, Romania",ROU,Romania,,,1.66,2.2,1.7,2.27,1.74,2.35,1.68,2.17,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,294,R16,3,122.0,3-6 6-2 6-3,Irina Camelia Begu,Jasmine Paolini,62.0,53.0,1076.0,1178.0,Irina Camelia Begu,Jasmine Paolini,1,201593,211148,62.0,53.0,1076.0,1178.0,31.3,25.9,R,R,181.0,160.0,,,,,1990-08-26,"Bucharest, Romania",ROU,Romania,,,1996-01-04,"Castelnuovo di Garfagnana, Italy",ITA,Italy,,,1.61,2.3,1.63,2.41,1.74,2.55,1.61,2.29,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,296,QF,3,75.0,6-1 7-5,Ann Li,Kamilla Rakhimova,47.0,120.0,1314.0,626.0,Ann Li,Kamilla Rakhimova,1,215983,215872,47.0,120.0,1314.0,626.0,21.5,20.3,R,R,170.0,170.0,7,,,Q,2000-06-26,"King of Prussia, Pennsylvania, USA",USA,United States,,,2001-08-28,"Yekaterinburg, Russia",UZB,Uzbekistan,,,1.25,4.0,1.31,3.83,1.31,4.0,1.28,3.64,4.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,297,QF,3,98.0,7-5 6-1,Daria Kasatkina,Nuria Parrizas Diaz,26.0,66.0,2180.0,1008.0,Daria Kasatkina,Nuria Parrizas Diaz,1,214082,203463,26.0,66.0,2180.0,1008.0,24.6,30.4,R,R,170.0,167.0,3,,,,1997-05-07,"Togliatty, Russia",AUS,Australia,,,1991-07-15,"Granada, Spain",ESP,Spain,,,1.3,3.5,1.3,3.95,1.35,3.95,1.3,3.49,4.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,298,QF,3,108.0,2-6 6-3 6-2,Amanda Anisimova,Irina Camelia Begu,78.0,62.0,890.0,1076.0,Amanda Anisimova,Irina Camelia Begu,1,216153,201593,78.0,62.0,890.0,1076.0,20.3,31.3,R,R,180.0,181.0,,,,,2001-08-31,"Miami Beach, FL, USA",USA,United States,,,1990-08-26,"Bucharest, Romania",ROU,Romania,,,1.57,2.37,1.54,2.66,1.6,2.7,1.52,2.49,4.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,299,SF,3,142.0,7-6(4) 2-6 6-3,Aliaksandra Sasnovich,Ann Li,107.0,47.0,755.0,1314.0,Aliaksandra Sasnovich,Ann Li,1,205925,215983,107.0,47.0,755.0,1314.0,27.7,21.5,R,R,174.0,170.0,,7,Q,,1994-03-22,"Minsk, Belarus",BLR,Belarus,,,2000-06-26,"King of Prussia, Pennsylvania, USA",USA,United States,,,2.5,1.53,2.48,1.61,2.74,1.7,2.47,1.53,5.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,300,SF,3,56.0,6-2 6-0,Amanda Anisimova,Daria Kasatkina,78.0,26.0,890.0,2180.0,Amanda Anisimova,Daria Kasatkina,1,216153,214082,78.0,26.0,890.0,2180.0,20.3,24.6,R,R,180.0,170.0,,3,,,2001-08-31,"Miami Beach, FL, USA",USA,United States,,,1997-05-07,"Togliatty, Russia",AUS,Australia,,,1.9,1.9,1.9,2.0,2.03,2.15,1.88,1.92,5.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,290,R16,3,72.0,6-1 6-4,Ann Li,Anastasija Sevastova,47.0,70.0,1314.0,956.0,Anastasija Sevastova,Ann Li,0,201545,215983,70.0,47.0,956.0,1314.0,31.7,21.5,R,R,169.0,170.0,,7,,,1990-04-13,"Liepaja, Latvia",LAT,Latvia,,,2000-06-26,"King of Prussia, Pennsylvania, USA",USA,United States,,,2.62,1.5,2.69,1.52,2.7,1.6,2.55,1.5,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,283,R32,3,93.0,6-3 7-6(3),Andrea Petkovic,Liudmila Samsonova,75.0,38.0,919.0,1597.0,Andrea Petkovic,Liudmila Samsonova,1,201492,214643,75.0,38.0,919.0,1597.0,34.3,23.1,R,R,180.0,180.0,,5,,,,,,,,,1998-11-11,"Olenegorsk, Russia",RUS,Russia,,,2.62,1.5,2.79,1.48,2.8,1.57,2.63,1.48,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,277,R32,3,79.0,6-4 6-4,Anastasija Sevastova,Caroline Garcia,70.0,74.0,956.0,945.0,Anastasija Sevastova,Caroline Garcia,1,201545,201614,70.0,74.0,956.0,945.0,31.7,28.2,R,R,169.0,177.0,,,,,1990-04-13,"Liepaja, Latvia",LAT,Latvia,,,1993-10-16,"Saint-Germain-en-Laye, France",FRA,France,,,2.1,1.72,1.97,1.9,2.02,1.95,1.95,1.83,1.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,275,R32,3,186.0,6-4 5-7 6-3,Sara Sorribes Tormo,Beatriz Haddad Maia,36.0,83.0,1645.0,868.0,Beatriz Haddad Maia,Sara Sorribes Tormo,0,206242,204427,83.0,36.0,868.0,1645.0,25.5,25.2,L,R,185.0,176.0,,4,,,1996-05-30,"Sao Paulo, Brazil",BRA,Brazil,,,1996-10-08,"Castellón, Spain",ESP,Spain,,,2.37,1.57,2.6,1.54,2.6,1.57,2.45,1.53,1.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,285,R32,3,92.0,6-3 6-4,Maryna Zanevska,Petra Martic,82.0,54.0,871.0,1171.0,Maryna Zanevska,Petra Martic,1,202628,201549,82.0,54.0,871.0,1171.0,28.3,30.9,R,R,175.0,181.0,,,,,,,,,,,1991-01-19,"Split, Croatia",CRO,Croatia,,,,,2.02,1.86,2.1,1.91,1.99,1.79,1.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,286,R32,3,122.0,6-4 3-6 6-3,Naomi Osaka,Alize Cornet,13.0,61.0,2956.0,1080.0,Alize Cornet,Naomi Osaka,0,201427,211768,61.0,13.0,1080.0,2956.0,31.9,24.2,R,R,173.0,180.0,,1,,,1990-01-22,"Nice, France",FRA,France,,,1997-10-16,"Osaka, Japan",JPN,Japan,,,5.0,1.16,4.17,1.26,5.0,1.26,4.16,1.22,1.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,287,R16,3,61.0,6-2 6-1,Simona Halep,Elena Gabriela Ruse,20.0,87.0,2576.0,859.0,Elena Gabriela Ruse,Simona Halep,0,211817,201594,87.0,20.0,859.0,2576.0,24.1,30.2,R,R,173.0,168.0,,2,,,1997-11-06,"Bucharest, Romania",ROU,Romania,,,1991-09-27,"Constanta, Romania",ROU,Romania,,,5.0,1.16,6.74,1.14,6.74,1.19,5.53,1.14,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,288,R16,3,69.0,6-3 6-0,Viktorija Golubic,Lesley Pattinama Kerkhove,43.0,158.0,1422.0,450.0,Lesley Pattinama Kerkhove,Viktorija Golubic,0,204246,203530,158.0,43.0,450.0,1422.0,30.1,29.2,R,R,172.0,169.0,,6,Q,,,,,,,,1992-10-16,"Zürich, Switzerland",SUI,Switzerland,,,3.75,1.28,3.92,1.3,4.35,1.33,3.61,1.28,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,289,R16,3,165.0,5-7 6-3 6-4,Qinwen Zheng,Vera Zvonareva,126.0,81.0,596.0,876.0,Qinwen Zheng,Vera Zvonareva,1,221012,201329,126.0,81.0,596.0,876.0,19.2,37.3,R,R,178.0,172.0,,,Q,,2002-10-08,"Shiyan, Hubei Province, China",CHN,China,,,1984-09-07,"Moscow, Russia",RUS,Russia,,,2.1,1.72,2.09,1.83,2.33,1.83,2.12,1.71,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,290,R16,3,114.0,6-2 3-6 6-3,Ana Konjuh,Kaia Kanepi,67.0,73.0,998.0,948.0,Ana Konjuh,Kaia Kanepi,1,211951,201466,67.0,73.0,998.0,948.0,24.0,36.5,R,R,174.0,181.0,,,,,1997-12-27,"Dubrovnik, Croatia",CRO,Croatia,,,,,,,,,1.72,2.1,1.79,2.14,1.8,2.3,1.73,2.09,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,291,R16,3,148.0,6-4 6-7(4) 7-5,Anastasia Potapova,Anna Bondar,69.0,92.0,985.0,821.0,Anastasia Potapova,Anna Bondar,1,215713,214388,69.0,92.0,985.0,821.0,20.7,24.6,R,R,175.0,175.0,,,,Q,2001-03-30,"Saratov, Russia",AUT,Austria,,,1997-05-27,"Szeghalom, Hungary",HUN,Hungary,,,1.72,2.1,1.74,2.22,1.8,2.23,1.72,2.11,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,292,R16,3,126.0,6-0 3-6 7-5,Veronika Kudermetova,Madison Brengle,31.0,59.0,1870.0,1102.0,Madison Brengle,Veronika Kudermetova,0,201483,206368,59.0,31.0,1102.0,1870.0,31.7,24.6,R,R,168.0,175.0,,3,,,1990-04-03,"Dover, Delaware, USA",USA,United States,,,1997-04-24,"Kazan,Russia",RUS,Russia,,,3.2,1.36,3.65,1.33,3.67,1.44,3.21,1.34,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,293,R16,3,125.0,7-5 2-6 6-4,Andrea Petkovic,Clara Burel,75.0,76.0,919.0,913.0,Andrea Petkovic,Clara Burel,1,201492,216262,75.0,76.0,919.0,913.0,34.3,20.7,R,R,180.0,176.0,,,,,,,,,,,2001-03-24,"Rennes, France",FRA,France,,,1.61,2.3,1.71,2.27,1.74,2.3,1.64,2.24,3.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,276,R32,3,115.0,7-5 7-5,Kamilla Rakhimova,Greet Minnen,120.0,80.0,626.0,877.0,Greet Minnen,Kamilla Rakhimova,0,213889,215872,80.0,120.0,877.0,626.0,24.3,20.3,R,R,175.0,170.0,,,,Q,1997-08-14,"Turnhout, Belgium",BEL,Belgium,,,2001-08-28,"Yekaterinburg, Russia",UZB,Uzbekistan,,,1.72,2.1,1.75,2.17,2.0,2.32,1.75,2.07,2.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,294,R16,3,58.0,6-1 6-1,Naomi Osaka,Maryna Zanevska,13.0,82.0,2956.0,871.0,Maryna Zanevska,Naomi Osaka,0,202628,211768,82.0,13.0,871.0,2956.0,28.3,24.2,R,R,175.0,180.0,,1,,,,,,,,,1997-10-16,"Osaka, Japan",JPN,Japan,,,5.0,1.16,5.45,1.19,5.5,1.2,4.93,1.17,3.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,296,QF,3,125.0,7-6(1) 7-6(6),Qinwen Zheng,Ana Konjuh,126.0,67.0,596.0,998.0,Ana Konjuh,Qinwen Zheng,0,211951,221012,67.0,126.0,998.0,596.0,24.0,19.2,R,R,174.0,178.0,,,,Q,1997-12-27,"Dubrovnik, Croatia",CRO,Croatia,,,2002-10-08,"Shiyan, Hubei Province, China",CHN,China,,,1.66,2.2,1.78,2.17,1.85,2.29,1.7,2.15,4.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,297,QF,3,111.0,6-2 4-6 6-0,Veronika Kudermetova,Anastasia Potapova,31.0,69.0,1870.0,985.0,Anastasia Potapova,Veronika Kudermetova,0,215713,206368,69.0,31.0,985.0,1870.0,20.7,24.6,R,R,175.0,175.0,,3,,,2001-03-30,"Saratov, Russia",AUT,Austria,,,1997-04-24,"Kazan,Russia",RUS,Russia,,,2.37,1.57,2.52,1.59,2.54,1.67,2.37,1.58,4.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,298,QF,3,74.0,6-1 7-5,Naomi Osaka,Andrea Petkovic,13.0,75.0,2956.0,919.0,Andrea Petkovic,Naomi Osaka,0,201492,211768,75.0,13.0,919.0,2956.0,34.3,24.2,R,R,180.0,180.0,,1,,,,,,,,,1997-10-16,"Osaka, Japan",JPN,Japan,,,6.0,1.12,6.47,1.15,6.75,1.16,5.87,1.13,4.0,2022
wta,2022-01-03,2022-2058,Melbourne 1,melbourne 1,I,Hard,32,299,SF,3,84.0,6-3 6-2,Simona Halep,Qinwen Zheng,20.0,126.0,2576.0,596.0,Qinwen Zheng,Simona Halep,0,221012,201594,126.0,20.0,596.0,2576.0,19.2,30.2,R,R,178.0,168.0,,2,Q,,2002-10-08,"Shiyan, Hubei Province, China",CHN,China,,,1991-09-27,"Constanta, Romania",ROU,Romania,,,4.33,1.22,4.22,1.27,4.5,1.29,4.05,1.23,5.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,270,F,3,128.0,7-5 1-6 6-4,Amanda Anisimova,Aliaksandra Sasnovich,78.0,107.0,890.0,755.0,Aliaksandra Sasnovich,Amanda Anisimova,0,205925,216153,107.0,78.0,755.0,890.0,27.7,20.3,R,R,174.0,180.0,,,Q,,1994-03-22,"Minsk, Belarus",BLR,Belarus,,,2001-08-31,"Miami Beach, FL, USA",USA,United States,,,3.0,1.4,3.16,1.41,3.16,1.45,2.95,1.39,6.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,271,R32,3,76.0,6-4 6-2,Aliaksandra Sasnovich,Xin Yu Wang,107.0,101.0,755.0,786.0,Aliaksandra Sasnovich,Xin Yu Wang,1,205925,216133,107.0,101.0,755.0,786.0,27.7,20.2,R,R,174.0,182.0,,,Q,LL,1994-03-22,"Minsk, Belarus",BLR,Belarus,,,,,,,,,1.66,2.2,1.72,2.2,1.79,2.46,1.65,2.23,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,272,R32,3,121.0,6-1 3-6 6-2,Rebecca Peterson,Astra Sharma,88.0,98.0,853.0,806.0,Astra Sharma,Rebecca Peterson,0,206292,202490,98.0,88.0,806.0,853.0,26.3,26.4,R,R,178.0,173.0,,,WC,,1995-09-11,-,AUS,Australia,,,,,,,,,2.5,1.53,2.72,1.5,2.72,1.58,2.54,1.5,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,273,R32,3,120.0,7-6(5) 7-6(5),Lin Zhu,Samantha Stosur,114.0,383.0,683.0,153.0,Lin Zhu,Samantha Stosur,1,202684,201325,114.0,383.0,683.0,153.0,27.9,37.7,R,R,173.0,172.0,,,Q,WC,1994-01-28,"Wuxi, China",CHN,China,,,,,,,,,1.14,5.5,1.12,6.94,1.17,7.0,1.12,5.96,2.0,2022
wta,2022-01-03,2022-2059,Melbourne 2,melbourne 2,I,Hard,32,274,R32,3,96.0,7-5 6-3,Clara Tauson,Anhelina Kalinina,44.0,52.0,1421.0,1188.0,Anhelina Kalinina,Clara Tauson,0,211843,220704,52.0,44.0,1188.0,1421.0,24.9,19.0,R,R,179.0,182.0,,6,,,1997-02-07,"Nova Kakhovka, Ukraine",UKR,Ukraine,,,2002-12-21,"Copenhagen, Denmark",DEN,Denmark,,,3.5,1.3,3.47,1.34,4.33,1.4,3.22,1.33,1.0,2022
