tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed,prob_a,prob_b,predicted_winner,confidence,fold,fold_start_date,fold_end_date,b365_a_odds,b365_b_odds,ps_a_odds,ps_b_odds,max_a_odds,max_b_odds,avg_a_odds,avg_b_odds,b365_imp_a,b365_imp_b,b365_fair_a,b365_fair_b,ps_imp_a,ps_imp_b,ps_fair_a,ps_fair_b,avg_imp_a,avg_imp_b,avg_fair_a,avg_fair_b,max_imp_a,max_imp_b,max_fair_a,max_fair_b
atp,2023-01-02,2023-9900,United Cup,united cup,A,Hard,18.0,248,RR,3,,6-3 6-4,Taylor Fritz,Jiri Lehecka,9.0,81.0,3355.0,646.0,Jiri Lehecka,Taylor Fritz,0,208103,126203,81.0,9.0,646.0,3355.0,21.1,25.1,R,R,185.0,196.0,14.0,3.0,,,,,,,,,,,,2023,Jiri Lehecka,Taylor Fritz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1510.009622584536,1523.0749025870248,0.6,0.5263157894736842,33,0.0,1.0,1.0,81.0,-4.666666666666671,21.1,0.0,1715.3672515916344,1654.5346358224383,0.6,0.7021276595744681,66,39.0,0.0,0.0,9.0,0.0,25.1,0.0,-205.35762900709824,-131.45973323541375,0.0,-0.1758118701007839,-33,-39.0,1.0,1.0,72.0,-4.666666666666671,-4.0,0.0,0.23458075489798952,0.7654192451020105,b,0.7654192451020105,0,2023-01-01,2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,280,R32,3,94.0,6-4 6-4,Miomir Kecmanovic,Christopher Oconnell,29.0,78.0,1420.0,652.0,Christopher Oconnell,Miomir Kecmanovic,0,106331,200175,78.0,29.0,652.0,1420.0,28.5,23.3,R,R,183.0,183.0,,,WC,,2.38,1.57,2.53,1.58,2.53,1.64,2.36,1.58,0.0,2023,Christopher Oconnell,Miomir Kecmanovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1444.7020814933494,1467.7801846081577,0.4,0.3333333333333333,16,105.0,0.0,0.0,78.0,52.0,28.5,0.0,1584.6815906613688,1569.6930019981332,0.4,0.6111111111111112,62,63.0,0.0,0.0,29.0,-0.6666666666666679,23.3,0.0,-139.97950916801938,-101.91281738997576,0.0,-0.2777777777777778,-46,42.0,0.0,0.0,49.0,52.66666666666667,5.199999999999999,0.0,0.31230482632939893,0.6876951736706011,b,0.6876951736706011,0,2023-01-01,2023-07-01,2.38,1.57,2.53,1.58,2.53,1.64,2.36,1.58,0.42016806722689076,0.6369426751592356,0.39746835443037976,0.6025316455696202,0.3952569169960475,0.6329113924050632,0.38442822384428227,0.6155717761557177,0.42372881355932207,0.6329113924050632,0.401015228426396,0.598984771573604,0.3952569169960475,0.6097560975609756,0.39328537170263794,0.6067146282973621
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,275,R32,3,116.0,7-6(3) 6-3,Sebastian Korda,Andy Murray,33.0,49.0,1175.0,920.0,Andy Murray,Sebastian Korda,0,104918,200624,49.0,33.0,920.0,1175.0,35.6,22.4,R,R,191.0,196.0,,,,,2.38,1.57,2.44,1.62,2.56,1.63,2.36,1.58,1.0,2023,Andy Murray,Sebastian Korda,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1566.566318448953,1513.116295081037,0.4,0.5,44,63.0,0.0,0.0,49.0,-0.3333333333333357,35.6,0.0,1645.4177931729878,1603.353696342211,0.6,0.6410256410256411,56,63.0,0.0,0.0,33.0,2.0,22.4,0.0,-78.85147472403469,-90.237401261174,-0.1999999999999999,-0.141025641025641,-12,0.0,0.0,0.0,16.0,-2.333333333333336,13.200000000000005,0.0,0.3989747278022042,0.6010252721977958,b,0.6010252721977958,0,2023-01-01,2023-07-01,2.38,1.57,2.44,1.62,2.56,1.63,2.36,1.58,0.42016806722689076,0.6369426751592356,0.39746835443037976,0.6025316455696202,0.4098360655737705,0.6172839506172839,0.3990147783251232,0.6009852216748769,0.42372881355932207,0.6329113924050632,0.401015228426396,0.598984771573604,0.390625,0.6134969325153374,0.3890214797136038,0.6109785202863962
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,277,R32,3,65.0,6-3 6-2,Jannik Sinner,Kyle Edmund,15.0,582.0,2410.0,52.0,Jannik Sinner,Kyle Edmund,1,206173,106378,15.0,582.0,2410.0,52.0,21.3,27.9,R,R,191.0,188.0,6.0,,,PR,1.13,6.0,1.13,7.01,1.15,7.01,1.12,6.04,1.0,2023,Jannik Sinner,Kyle Edmund,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1715.3846924747968,1636.8292769498298,0.6,0.7714285714285715,59,63.0,0.0,0.0,15.0,-3.0,21.3,0.0,1489.0716043491743,1489.3547180116316,0.4,0.4,5,126.0,0.0,0.0,582.0,61.66666666666663,27.9,0.0,226.31308812562247,147.47455893819824,0.1999999999999999,0.3714285714285714,54,-63.0,0.0,0.0,-567.0,-64.66666666666663,-6.599999999999998,0.0,0.8038420142568338,0.1961579857431663,a,0.8038420142568338,0,2023-01-01,2023-07-01,1.13,6.0,1.13,7.01,1.15,7.01,1.12,6.04,0.8849557522123894,0.16666666666666666,0.8415147265077139,0.15848527349228608,0.8849557522123894,0.14265335235378032,0.8611793611793612,0.13882063882063883,0.8928571428571428,0.16556291390728478,0.8435754189944135,0.15642458100558662,0.8695652173913044,0.14265335235378032,0.8590686274509804,0.1409313725490196
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,285,R32,3,74.0,6-3 6-2,Novak Djokovic,Constant Lestienne,5.0,65.0,4820.0,760.0,Constant Lestienne,Novak Djokovic,0,106005,104925,65.0,5.0,760.0,4820.0,30.6,35.6,R,R,180.0,188.0,,1.0,,,17.0,1.03,18.89,1.02,18.89,1.04,13.52,1.02,1.0,2023,Constant Lestienne,Novak Djokovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1538.3251748452146,1528.0889489799094,0.4,0.6,10,77.0,0.0,0.0,65.0,2.0,30.6,0.0,1890.0732854209991,1701.7319323325305,1.0,0.8695652173913043,48,49.0,0.0,0.0,5.0,3.0,35.6,0.0,-351.7481105757845,-173.64298335262106,-0.6,-0.2695652173913043,-38,28.0,0.0,0.0,60.0,-1.0,-5.0,0.0,0.11296424592212204,0.8870357540778778,b,0.8870357540778778,0,2023-01-01,2023-07-01,17.0,1.03,18.89,1.02,18.89,1.04,13.52,1.02,0.058823529411764705,0.970873786407767,0.05712701053799223,0.9428729894620077,0.05293806246691371,0.9803921568627451,0.051230537418382724,0.9487694625816173,0.07396449704142012,0.9803921568627451,0.07015130674002752,0.9298486932599725,0.05293806246691371,0.9615384615384615,0.05218263923733066,0.9478173607626693
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,278,R32,3,85.0,6-2 6-4,Karen Khachanov,Pedro Cachin,20.0,57.0,1990.0,813.0,Karen Khachanov,Pedro Cachin,1,111575,106398,20.0,57.0,1990.0,813.0,26.6,27.7,R,R,198.0,185.0,8.0,,,,1.17,5.0,1.18,5.52,1.24,5.52,1.18,4.84,1.0,2023,Karen Khachanov,Pedro Cachin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1636.508301369808,1563.2790643557223,0.6,0.5789473684210527,60,63.0,0.0,0.0,20.0,-1.0,26.6,0.0,1489.4804301737497,1501.8097334617062,0.4,0.5,11,70.0,0.0,0.0,57.0,-0.6666666666666643,27.7,0.0,147.02787119605864,61.46933089401614,0.1999999999999999,0.0789473684210526,49,-7.0,0.0,0.0,-37.0,-0.3333333333333357,-1.099999999999998,0.0,0.7228122303139135,0.2771877696860866,a,0.7228122303139135,0,2023-01-01,2023-07-01,1.17,5.0,1.18,5.52,1.24,5.52,1.18,4.84,0.8547008547008548,0.2,0.8103727714748785,0.18962722852512157,0.8474576271186441,0.1811594202898551,0.8238805970149253,0.17611940298507464,0.8474576271186441,0.2066115702479339,0.8039867109634551,0.19601328903654483,0.8064516129032259,0.1811594202898551,0.8165680473372781,0.18343195266272191
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,279,R32,3,68.0,6-2 6-1,Jack Draper,Soon Woo Kwon,42.0,83.0,990.0,630.0,Jack Draper,Soon Woo Kwon,1,207733,126952,42.0,83.0,990.0,630.0,21.0,25.0,L,R,193.0,180.0,,,,Q,1.67,2.2,1.69,2.29,1.7,2.4,1.65,2.22,0.0,2023,Jack Draper,Soon Woo Kwon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.98941890158,1548.6833285054772,0.4,0.5714285714285714,31,56.0,0.0,0.0,42.0,-1.0,21.0,1.0,1509.3730198889093,1520.2777340882158,0.6,0.5,44,91.0,0.0,0.0,83.0,37.0,25.0,0.0,80.61639901267063,28.40559441726145,-0.1999999999999999,0.0714285714285714,-13,-35.0,0.0,0.0,-41.0,-38.0,-4.0,1.0,0.6347348738441576,0.36526512615584233,a,0.6347348738441576,0,2023-01-01,2023-07-01,1.67,2.2,1.69,2.29,1.7,2.4,1.65,2.22,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,0.591715976331361,0.4366812227074236,0.5753768844221105,0.42462311557788945,0.6060606060606061,0.4504504504504504,0.5736434108527132,0.4263565891472868,0.5882352941176471,0.4166666666666667,0.5853658536585367,0.41463414634146345
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,283,R32,3,55.0,6-2 6-2,Marco Cecchinato,Nikoloz Basilashvili,101.0,91.0,562.0,595.0,Marco Cecchinato,Nikoloz Basilashvili,1,106065,105932,101.0,91.0,562.0,595.0,30.2,30.8,R,R,185.0,185.0,,,,,2.75,1.44,2.87,1.47,3.0,1.47,2.76,1.44,0.0,2023,Marco Cecchinato,Nikoloz Basilashvili,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1478.3300656181625,1488.0,0.6,0.0,11,161.0,0.0,0.0,101.0,50.0,30.2,0.0,1406.3897783330328,1402.0713697996828,0.2,0.2,38,63.0,0.0,0.0,91.0,11.0,30.8,0.0,71.94028728512944,85.92863020031723,0.3999999999999999,-0.2,-27,98.0,0.0,0.0,10.0,39.0,-0.6000000000000014,0.0,0.6155929807805701,0.3844070192194298,a,0.6155929807805701,0,2023-01-01,2023-07-01,2.75,1.44,2.87,1.47,3.0,1.47,2.76,1.44,0.36363636363636365,0.6944444444444444,0.3436754176610979,0.6563245823389022,0.3484320557491289,0.6802721088435374,0.33870967741935487,0.6612903225806452,0.3623188405797102,0.6944444444444444,0.3428571428571429,0.6571428571428571,0.3333333333333333,0.6802721088435374,0.32885906040268453,0.6711409395973154
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,294,QF,3,67.0,6-4 6-2,Botic Van De Zandschulp,Maximilian Marterer,35.0,159.0,1160.0,354.0,Botic Van De Zandschulp,Maximilian Marterer,1,122298,109739,35.0,159.0,1160.0,354.0,27.2,27.5,R,L,191.0,188.0,2.0,,,Q,1.4,3.0,1.4,3.23,1.47,3.45,1.42,2.83,3.0,2023,Botic Van De Zandschulp,Maximilian Marterer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.0253573002212,1543.1362201803315,0.4,0.5384615384615384,65,0.0,1.0,1.0,35.0,0.0,27.2,0.0,1509.863074004384,1504.8440915500998,0.6,0.5,6,0.0,2.0,2.0,159.0,-1.0,27.5,1.0,86.16228329583714,38.29212863023167,-0.1999999999999999,0.0384615384615384,59,0.0,-1.0,-1.0,-124.0,1.0,-0.3000000000000007,-1.0,0.6418626635685649,0.358137336431435,a,0.6418626635685649,0,2023-01-01,2023-07-01,1.4,3.0,1.4,3.23,1.47,3.45,1.42,2.83,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,0.7142857142857143,0.30959752321981426,0.6976241900647947,0.3023758099352052,0.7042253521126761,0.35335689045936397,0.6658823529411765,0.3341176470588235,0.6802721088435374,0.2898550724637681,0.7012195121951219,0.29878048780487804
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,284,R32,3,100.0,6-1 7-5,Roberto Carballes Baena,Bernabe Zapata Miralles,74.0,72.0,695.0,712.0,Bernabe Zapata Miralles,Roberto Carballes Baena,0,126523,106148,72.0,74.0,712.0,695.0,25.9,29.7,R,R,183.0,183.0,,,,,1.8,2.0,1.83,2.08,1.83,2.1,1.78,2.01,0.0,2023,Bernabe Zapata Miralles,Roberto Carballes Baena,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1450.1718883433166,1461.886359401808,0.4,0.3,25,77.0,0.0,0.0,72.0,2.3333333333333286,25.9,0.0,1486.9554985407065,1474.2315253381753,0.6,0.3333333333333333,29,77.0,0.0,0.0,74.0,3.3333333333333286,29.7,0.0,-36.78361019738986,-12.345165936367266,-0.1999999999999999,-0.0333333333333333,-4,0.0,0.0,0.0,-2.0,-1.0,-3.8000000000000007,0.0,0.4556965792580308,0.5443034207419692,b,0.5443034207419692,0,2023-01-01,2023-07-01,1.8,2.0,1.83,2.08,1.83,2.1,1.78,2.01,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,0.5464480874316939,0.4807692307692307,0.5319693094629157,0.46803069053708446,0.5617977528089888,0.49751243781094534,0.5303430079155673,0.4696569920844328,0.5464480874316939,0.47619047619047616,0.5343511450381679,0.4656488549618321
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,282,R32,3,94.0,6-4 7-5,Tallon Griekspoor,Jaume Munar,95.0,58.0,584.0,802.0,Jaume Munar,Tallon Griekspoor,0,144719,134868,58.0,95.0,802.0,584.0,25.6,26.5,R,R,183.0,188.0,7.0,,,,2.0,1.8,2.01,1.88,2.03,1.9,1.97,1.82,0.0,2023,Jaume Munar,Tallon Griekspoor,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1463.644615355798,1459.0111549124474,0.4,0.3809523809523809,42,77.0,0.0,0.0,58.0,-2.333333333333336,25.6,0.0,1438.7896572387872,1428.6859847686733,0.0,0.3333333333333333,41,41.0,0.0,0.0,95.0,-16.66666666666667,26.5,0.0,24.85495811701071,30.32517014377413,0.4,0.0476190476190476,1,36.0,0.0,0.0,-37.0,14.333333333333336,-0.8999999999999986,0.0,0.548987200220456,0.451012799779544,a,0.548987200220456,0,2023-01-01,2023-07-01,2.0,1.8,2.01,1.88,2.03,1.9,1.97,1.82,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,0.49751243781094534,0.5319148936170213,0.4832904884318767,0.5167095115681234,0.5076142131979695,0.5494505494505494,0.4802110817941952,0.5197889182058046,0.4926108374384237,0.5263157894736842,0.48346055979643765,0.5165394402035622
wta,2023-01-02,2023-800,Adelaide 1,adelaide 1,P,Hard,32.0,297,QF,3,113.0,7-6(5) 7-5,Ons Jabeur,Marta Kostyuk,2.0,69.0,5055.0,820.0,Marta Kostyuk,Ons Jabeur,0,216146,202460,69.0,2.0,820.0,5055.0,20.5,28.3,R,R,175.0,167.0,,1.0,Q,,3.2,1.36,3.19,1.41,3.21,1.41,3.09,1.36,4.0,2023,Marta Kostyuk,Ons Jabeur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1565.3247380098123,1544.8368105335685,0.8,0.5517241379310345,39,0.0,2.0,2.0,69.0,0.3333333333333286,20.5,0.0,1748.7937132060326,1602.7232193991902,0.4,0.6666666666666666,62,0.0,1.0,1.0,2.0,0.0,28.3,0.0,-183.4689751962203,-57.88640886562166,0.4,-0.1149425287356321,-23,0.0,1.0,1.0,67.0,0.3333333333333286,-7.800000000000001,0.0,0.2530965321947237,0.7469034678052763,b,0.7469034678052763,0,2023-01-01,2023-07-01,3.2,1.36,3.19,1.41,3.21,1.41,3.09,1.36,0.3125,0.7352941176470588,0.2982456140350877,0.7017543859649122,0.31347962382445144,0.7092198581560284,0.3065217391304348,0.6934782608695652,0.3236245954692557,0.7352941176470588,0.30561797752808995,0.69438202247191,0.3115264797507788,0.7092198581560284,0.3051948051948052,0.6948051948051949
wta,2023-01-02,2023-800,Adelaide 1,adelaide 1,P,Hard,32.0,271,R32,3,119.0,5-7 6-3 6-0,Liudmila Samsonova,Shuai Zhang,20.0,25.0,1910.0,1600.0,Liudmila Samsonova,Shuai Zhang,1,214643,201533,20.0,25.0,1910.0,1600.0,24.1,33.9,R,R,180.0,177.0,,,,,1.29,3.75,1.29,3.93,1.3,4.45,1.25,3.84,0.0,2023,Liudmila Samsonova,Shuai Zhang,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1688.680676270663,1646.759357073957,0.6,0.7352941176470589,45,77.0,0.0,0.0,20.0,2.0,24.1,0.0,1603.158943782547,1545.7328166574227,0.4,0.5454545454545454,54,91.0,0.0,0.0,25.0,1.333333333333332,33.9,0.0,85.52173248811596,101.02654041653432,0.1999999999999999,0.1898395721925134,-9,-14.0,0.0,0.0,-5.0,0.6666666666666679,-9.799999999999995,0.0,0.6340595727953426,0.36594042720465747,a,0.6340595727953426,0,2023-01-01,2023-07-01,1.29,3.75,1.29,3.93,1.3,4.45,1.25,3.84,0.7751937984496123,0.26666666666666666,0.744047619047619,0.25595238095238093,0.7751937984496123,0.2544529262086514,0.7528735632183908,0.24712643678160923,0.8,0.2604166666666667,0.7544204322200393,0.2455795677799607,0.7692307692307692,0.2247191011235955,0.7739130434782608,0.22608695652173913
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,299,SF,3,90.0,6-3 6-4,Novak Djokovic,Daniil Medvedev,5.0,7.0,4820.0,4065.0,Daniil Medvedev,Novak Djokovic,0,106421,104925,7.0,5.0,4065.0,4820.0,26.8,35.6,R,R,198.0,188.0,3.0,1.0,,,2.5,1.53,2.47,1.62,2.78,1.62,2.46,1.54,5.0,2023,Daniil Medvedev,Novak Djokovic,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1733.6009951833237,1673.4973479563057,0.4,0.7346938775510204,65,0.0,2.0,2.0,7.0,-0.666666666666667,26.8,0.0,1901.2856900543584,1721.2729143286597,1.0,0.8846153846153846,51,0.0,3.0,3.0,5.0,0.0,35.6,0.0,-167.68469487103494,-47.77556637235398,-0.6,-0.1499215070643641,14,0.0,-1.0,-1.0,2.0,-0.666666666666667,-8.8,0.0,0.27128436086835667,0.7287156391316433,b,0.7287156391316433,0,2023-01-01,2023-07-01,2.5,1.53,2.47,1.62,2.78,1.62,2.46,1.54,0.4,0.6535947712418301,0.3796526054590571,0.6203473945409429,0.4048582995951417,0.6172839506172839,0.39608801955990225,0.6039119804400979,0.4065040650406504,0.6493506493506493,0.385,0.615,0.3597122302158274,0.6172839506172839,0.3681818181818182,0.6318181818181817
atp,2023-01-02,2023-2843,Adelaide 1,adelaide 1,A,Hard,32.0,300,F,3,189.0,6-7(8) 7-6(3) 6-4,Novak Djokovic,Sebastian Korda,5.0,33.0,4820.0,1175.0,Novak Djokovic,Sebastian Korda,1,104925,200624,5.0,33.0,4820.0,1175.0,35.6,22.4,R,R,188.0,196.0,1.0,,,,1.14,5.5,1.16,6.14,1.18,6.14,1.15,5.55,6.0,2023,Novak Djokovic,Sebastian Korda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1910.1120630321996,1731.6331271676015,1.0,0.8888888888888888,52,0.0,4.0,4.0,5.0,0.0,35.6,0.0,1691.1343342842808,1636.2607699899202,0.6,0.6666666666666666,59,0.0,3.0,3.0,33.0,0.0,22.4,0.0,218.9777287479185,95.37235717768137,0.4,0.2222222222222222,-7,0.0,1.0,1.0,-28.0,0.0,13.200000000000005,0.0,0.801164261844128,0.1988357381558718,a,0.801164261844128,0,2023-01-01,2023-07-01,1.14,5.5,1.16,6.14,1.18,6.14,1.15,5.55,0.8771929824561404,0.18181818181818182,0.8283132530120482,0.1716867469879518,0.8620689655172414,0.16286644951140067,0.8410958904109589,0.1589041095890411,0.8695652173913044,0.1801801801801802,0.8283582089552239,0.17164179104477614,0.8474576271186441,0.16286644951140067,0.8387978142076503,0.16120218579234974
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,273,R32,3,64.0,6-2 6-4,Laslo Djere,Alex Molcan,70.0,50.0,738.0,895.0,Alex Molcan,Laslo Djere,0,144684,111513,50.0,70.0,895.0,738.0,25.0,27.5,L,R,178.0,188.0,5.0,,,,1.91,1.91,2.0,1.89,2.0,1.95,1.9,1.88,0.0,2023,Alex Molcan,Laslo Djere,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1541.2218418858938,1462.8852850367416,0.4,0.3888888888888889,45,63.0,0.0,0.0,50.0,-4.666666666666664,25.0,1.0,1489.3100294659987,1485.9324418879182,0.2,0.4285714285714285,44,70.0,0.0,0.0,70.0,7.0,27.5,0.0,51.91181241989512,-23.047156851176624,0.2,-0.0396825396825396,1,-7.0,0.0,0.0,-20.0,-11.666666666666664,-2.5,1.0,0.5966818007455337,0.4033181992544663,a,0.5966818007455337,0,2023-01-01,2023-07-01,1.91,1.91,2.0,1.89,2.0,1.95,1.9,1.88,0.5235602094240838,0.5235602094240838,0.5,0.5,0.5,0.5291005291005292,0.4858611825192801,0.5141388174807198,0.5263157894736842,0.5319148936170213,0.4973544973544974,0.5026455026455027,0.5,0.5128205128205129,0.4936708860759494,0.5063291139240507
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,275,R32,3,61.0,6-0 6-3,Benjamin Bonzi,Chun Hsin Tseng,60.0,115.0,781.0,490.0,Benjamin Bonzi,Chun Hsin Tseng,1,126127,202358,60.0,115.0,781.0,490.0,26.5,21.4,R,R,183.0,175.0,,,,,1.4,3.0,1.43,3.04,1.43,3.1,1.4,2.91,0.0,2023,Benjamin Bonzi,Chun Hsin Tseng,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1463.577368185026,1457.3371288292392,0.2,0.4137931034482758,44,77.0,0.0,0.0,60.0,3.666666666666664,26.5,0.0,1403.6825936299845,1431.9353219737409,0.0,0.1818181818181818,13,56.0,0.0,0.0,115.0,-25.0,21.4,0.0,59.89477455504152,25.40180685549853,0.2,0.231974921630094,31,21.0,0.0,0.0,-55.0,28.666666666666664,5.100000000000001,0.0,0.603969617555012,0.39603038244498795,a,0.603969617555012,0,2023-01-01,2023-07-01,1.4,3.0,1.43,3.04,1.43,3.1,1.4,2.91,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,0.6993006993006994,0.32894736842105265,0.680089485458613,0.319910514541387,0.7142857142857143,0.3436426116838488,0.6751740139211136,0.3248259860788863,0.6993006993006994,0.3225806451612903,0.6843267108167771,0.31567328918322296
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,278,R32,3,63.0,6-1 6-3,Aslan Karatsev,Pablo Andujar,59.0,121.0,795.0,467.0,Aslan Karatsev,Pablo Andujar,1,106234,104665,59.0,121.0,795.0,467.0,29.3,36.9,R,R,185.0,180.0,8.0,,,,1.3,3.5,1.31,3.79,1.33,3.79,1.29,3.52,1.0,2023,Aslan Karatsev,Pablo Andujar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1377.3630835360325,1418.284745076135,0.2,0.3571428571428571,45,63.0,0.0,0.0,59.0,-4.666666666666664,29.3,0.0,1465.836906242976,1500.8999922964144,0.4,0.5,21,98.0,0.0,0.0,121.0,-11.666666666666671,36.9,0.0,-88.47382270694379,-82.61524722027934,-0.2,-0.1428571428571428,24,-35.0,0.0,0.0,-62.0,7.000000000000007,-7.599999999999998,0.0,0.3836270012039484,0.6163729987960517,b,0.6163729987960517,0,2023-01-01,2023-07-01,1.3,3.5,1.31,3.79,1.33,3.79,1.29,3.52,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.27083333333333337,0.7633587786259541,0.2638522427440633,0.7431372549019608,0.25686274509803925,0.7751937984496123,0.2840909090909091,0.7318087318087318,0.26819126819126826,0.7518796992481203,0.2638522427440633,0.740234375,0.259765625
atp,2023-01-02,2023-0891,Pune,pune,A,Hard,32.0,279,R32,3,86.0,6-4 6-4,Tim Van Rijthoven,Radu Albot,111.0,103.0,516.0,559.0,Radu Albot,Tim Van Rijthoven,0,105430,126646,103.0,111.0,559.0,516.0,33.1,25.6,R,R,175.0,188.0,,,,,2.0,1.8,2.08,1.83,2.11,1.87,2.01,1.79,1.0,2023,Radu Albot,Tim Van Rijthoven,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1490.1942602480162,1519.4859429321136,0.4,0.5714285714285714,19,91.0,0.0,0.0,103.0,-13.666666666666671,33.1,0.0,1533.4755375041611,1466.0294408916054,0.2,0.2,15,77.0,0.0,0.0,111.0,1.6666666666666714,25.6,0.0,-43.2812772561449,53.45650204050821,0.2,0.3714285714285714,4,14.0,0.0,0.0,-8.0,-15.333333333333345,7.5,0.0,0.4388482711745974,0.5611517288254027,b,0.5611517288254027,0,2023-01-01,2023-07-01,2.0,1.8,2.08,1.83,2.11,1.87,2.01,1.79,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,0.4807692307692307,0.5464480874316939,0.46803069053708446,0.5319693094629157,0.49751243781094534,0.5586592178770949,0.4710526315789474,0.5289473684210526,0.47393364928909953,0.53475935828877,0.4698492462311558,0.5301507537688441
