tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,256,RR,3,163.0,6-7(5) 6-3 6-3,Diego Schwartzman,Stefanos Tsitsipas,13.0,4.0,2625.0,6540.0,Diego Schwartzman,Stefanos Tsitsipas,1,106043,126774,13.0,4.0,2625.0,6540.0,29.3,23.3,R,R,170.0,193.0,,,,,Diego Schwartzman,Stefanos Tsitsipas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1499.9660918698307,1499.9856905714691,0.5,0.5,2,0.0,2.0,2.0,13.0,0.0,29.3,0.0,1500.0,1500.0,,,0,,0.0,0.0,4.0,,23.3,0.0,-0.03390813016926586,-0.01430942853085071,,,2,,2.0,2.0,9.0,,6.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,257,RR,3,79.0,6-1 6-4,Kamil Majchrzak,Michail Pervolarakis,117.0,399.0,633.0,106.0,Kamil Majchrzak,Michail Pervolarakis,1,111794,133018,117.0,399.0,633.0,106.0,25.9,25.5,R,R,180.0,193.0,,,,,Kamil Majchrzak,Michail Pervolarakis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1532.0,1524.0,1.0,1.0,2,0.0,2.0,2.0,117.0,0.0,25.9,0.0,1497.8938168579575,1498.8003888853252,0.5,0.5,2,0.0,2.0,2.0,399.0,0.0,25.5,0.0,34.10618314204248,25.19961111467478,0.5,0.5,0,0.0,0.0,0.0,-282.0,0.0,0.3999999999999986,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,258,RR,3,54.0,6-1 6-2,Hubert Hurkacz,Aristotelis Thanos,9.0,1078.0,3706.0,10.0,Aristotelis Thanos,Hubert Hurkacz,0,209362,128034,1078.0,9.0,10.0,3706.0,20.7,24.8,R,R,,196.0,,,,,Aristotelis Thanos,Hubert Hurkacz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,1078.0,,20.7,0.0,1531.2976013366472,1523.6000088421538,1.0,1.0,2,0.0,2.0,2.0,9.0,0.0,24.8,0.0,-31.297601336647176,-23.600008842153784,,,-2,,-2.0,-2.0,1069.0,,-4.100000000000001,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,259,RR,3,94.0,6-4 7-6(3),Daniel Evans,John Isner,25.0,24.0,1942.0,1991.0,Daniel Evans,John Isner,1,105554,104545,25.0,24.0,1942.0,1991.0,31.6,36.6,R,R,175.0,208.0,,,,,Daniel Evans,John Isner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,25.0,,31.6,0.0,1500.0,1500.0,,,0,,0.0,0.0,24.0,,36.6,0.0,0.0,0.0,,,0,,0.0,0.0,1.0,,-5.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,260,RR,3,118.0,7-6(4) 3-6 6-1,Taylor Fritz,Cameron Norrie,23.0,12.0,2050.0,2945.0,Cameron Norrie,Taylor Fritz,0,111815,126203,12.0,23.0,2945.0,2050.0,26.3,24.1,L,R,188.0,196.0,,,,,Cameron Norrie,Taylor Fritz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,,,0,,0.0,0.0,12.0,,26.3,1.0,1500.0,1500.0,,,0,,0.0,0.0,23.0,,24.1,0.0,0.0,0.0,,,0,,0.0,0.0,-11.0,,2.1999999999999993,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,261,RR,3,65.0,6-1 6-3,John Isner,Brayden Schnur,24.0,238.0,1991.0,264.0,Brayden Schnur,John Isner,0,111790,104545,238.0,24.0,264.0,1991.0,26.5,36.6,R,R,193.0,208.0,,,,,Brayden Schnur,John Isner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,238.0,,26.5,0.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,24.0,0.0,36.6,0.0,16.0,12.0,,,-1,,-1.0,-1.0,214.0,,-10.100000000000001,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,262,RR,3,147.0,6-7(6) 6-4 6-4,Taylor Fritz,Felix Auger Aliassime,23.0,11.0,2050.0,3308.0,Felix Auger Aliassime,Taylor Fritz,0,200000,126203,11.0,23.0,3308.0,2050.0,21.4,24.1,R,R,193.0,196.0,,,,,Felix Auger Aliassime,Taylor Fritz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,11.0,,21.4,0.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,23.0,0.0,24.1,0.0,-16.0,-12.0,,,-1,,-1.0,-1.0,-12.0,,-2.700000000000003,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,263,RR,3,82.0,6-4 6-4,Daniel Evans,Denis Shapovalov,25.0,14.0,1942.0,2475.0,Daniel Evans,Denis Shapovalov,1,105554,133430,25.0,14.0,1942.0,2475.0,31.6,22.7,R,L,175.0,185.0,,,,,Daniel Evans,Denis Shapovalov,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,25.0,0.0,31.6,0.0,1500.0,1500.0,,,0,,0.0,0.0,14.0,,22.7,1.0,16.0,12.0,,,1,,1.0,1.0,11.0,,8.900000000000002,-1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,264,RR,3,119.0,7-6(4) 6-3,Felix Auger Aliassime,Cameron Norrie,11.0,12.0,3308.0,2945.0,Cameron Norrie,Felix Auger Aliassime,0,111815,200000,12.0,11.0,2945.0,3308.0,26.3,21.4,L,R,188.0,193.0,,,,,Cameron Norrie,Felix Auger Aliassime,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,12.0,0.0,26.3,1.0,1484.736306793522,1488.414300586377,0.0,0.0,1,0.0,1.0,1.0,11.0,0.0,21.4,0.0,-0.7363067935220897,-0.4143005863770668,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,4.900000000000002,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,265,RR,3,163.0,7-6(7) 4-6 7-5,Jan Lennard Struff,John Isner,51.0,24.0,1134.0,1991.0,Jan Lennard Struff,John Isner,1,105526,104545,51.0,24.0,1134.0,1991.0,31.6,36.6,R,R,193.0,208.0,,,,,Jan Lennard Struff,John Isner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,51.0,,31.6,0.0,1500.736306793522,1500.414300586377,0.5,0.5,2,0.0,2.0,2.0,24.0,0.0,36.6,0.0,-0.7363067935220897,-0.4143005863770668,,,-2,,-2.0,-2.0,27.0,,-5.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,266,RR,3,89.0,6-4 6-4,Alexander Zverev,Taylor Fritz,3.0,23.0,7840.0,2050.0,Alexander Zverev,Taylor Fritz,1,100644,126203,3.0,23.0,7840.0,2050.0,24.7,24.1,R,R,198.0,196.0,,,,,Alexander Zverev,Taylor Fritz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,3.0,,24.7,0.0,1531.263693206478,1523.585699413623,1.0,1.0,2,0.0,2.0,2.0,23.0,0.0,24.1,0.0,-31.26369320647791,-23.585699413622933,,,-2,,-2.0,-2.0,-20.0,,0.5999999999999979,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,267,RR,3,69.0,6-1 6-2,Daniel Evans,Jan Lennard Struff,25.0,51.0,1942.0,1134.0,Daniel Evans,Jan Lennard Struff,1,105554,105526,25.0,51.0,1942.0,1134.0,31.6,31.6,R,R,175.0,193.0,,,,,Daniel Evans,Jan Lennard Struff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1531.263693206478,1523.585699413623,1.0,1.0,2,0.0,2.0,2.0,25.0,0.0,31.6,0.0,1516.0339081301693,1512.0143094285309,1.0,1.0,1,0.0,1.0,1.0,51.0,0.0,31.6,0.0,15.229785076308644,11.571389985092082,0.0,0.0,1,0.0,1.0,1.0,-26.0,0.0,0.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,268,RR,3,87.0,7-6(2) 6-1,Alexander Zverev,Cameron Norrie,3.0,12.0,7840.0,2945.0,Alexander Zverev,Cameron Norrie,1,100644,111815,3.0,12.0,7840.0,2945.0,24.7,26.3,R,L,198.0,188.0,,,,,Alexander Zverev,Cameron Norrie,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.4358728782763,1512.813372137389,1.0,1.0,1,0.0,1.0,1.0,3.0,0.0,24.7,0.0,1468.0339081301693,1476.0143094285309,0.0,0.0,2,0.0,2.0,2.0,12.0,0.0,26.3,1.0,49.40196474810705,36.79906270885817,1.0,1.0,-1,0.0,-1.0,-1.0,-9.0,0.0,-1.6000000000000014,-1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,269,RR,3,154.0,7-6(5) 4-6 6-3,Denis Shapovalov,Jan Lennard Struff,14.0,51.0,2475.0,1134.0,Denis Shapovalov,Jan Lennard Struff,1,133430,105526,14.0,51.0,2475.0,1134.0,22.7,31.6,L,R,185.0,193.0,,,,,Denis Shapovalov,Jan Lennard Struff,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.736306793522,1488.414300586377,0.0,0.0,1,0.0,1.0,1.0,14.0,0.0,22.7,1.0,1500.734816778886,1500.4138233728174,0.5,0.5,2,0.0,2.0,2.0,51.0,0.0,31.6,0.0,-15.998509985363853,-11.999522786440366,-0.5,-0.5,-1,0.0,-1.0,-1.0,-37.0,0.0,-8.900000000000002,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,270,RR,3,151.0,6-4 4-6 6-3,Felix Auger Aliassime,Alexander Zverev,11.0,3.0,3308.0,7840.0,Alexander Zverev,Felix Auger Aliassime,0,100644,200000,3.0,11.0,7840.0,3308.0,24.7,21.4,R,R,198.0,193.0,,,,,Alexander Zverev,Felix Auger Aliassime,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1531.1760376786726,1523.5471090844594,1.0,1.0,2,0.0,2.0,2.0,3.0,0.0,24.7,0.0,1500.7023986633528,1500.3999911578462,0.5,0.5,2,0.0,2.0,2.0,11.0,0.0,21.4,0.0,30.473639015319804,23.14711792661319,0.5,0.5,0,0.0,0.0,0.0,-8.0,0.0,3.3000000000000007,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,271,RR,3,113.0,6-4 7-6(6),Arthur Rinderknech,James Duckworth,58.0,49.0,1029.0,1176.0,Arthur Rinderknech,James Duckworth,1,126239,105902,58.0,49.0,1029.0,1176.0,26.4,29.9,R,R,196.0,183.0,,,,,Arthur Rinderknech,James Duckworth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,58.0,,26.4,0.0,1500.0,1500.0,,,0,,0.0,0.0,49.0,,29.9,0.0,0.0,0.0,,,0,,0.0,0.0,9.0,,-3.5,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,272,RR,3,137.0,3-6 7-6(2) 6-1,Alex De Minaur,Ugo Humbert,34.0,35.0,1561.0,1558.0,Alex De Minaur,Ugo Humbert,1,200282,200005,34.0,35.0,1561.0,1558.0,22.8,23.5,R,L,183.0,188.0,,,,,Alex De Minaur,Ugo Humbert,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,,,0,,0.0,0.0,34.0,,22.8,0.0,1500.0,1500.0,,,0,,0.0,0.0,35.0,,23.5,1.0,0.0,0.0,,,0,,0.0,0.0,-1.0,,-0.6999999999999993,-1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,273,RR,3,63.0,6-1 6-3,Jannik Sinner,Max Purcell,10.0,176.0,3350.0,386.0,Jannik Sinner,Max Purcell,1,206173,126845,10.0,176.0,3350.0,386.0,20.3,23.7,R,R,191.0,185.0,,,,,Jannik Sinner,Max Purcell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,10.0,,20.3,0.0,1500.0,1500.0,,,0,,0.0,0.0,176.0,,23.7,0.0,0.0,0.0,,,0,,0.0,0.0,-166.0,,-3.3999999999999986,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,274,RR,3,84.0,6-3 7-6(4),Alex De Minaur,Matteo Berrettini,34.0,7.0,1561.0,4568.0,Alex De Minaur,Matteo Berrettini,1,200282,126610,34.0,7.0,1561.0,4568.0,22.8,25.7,R,R,183.0,196.0,,,,,Alex De Minaur,Matteo Berrettini,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,34.0,0.0,22.8,0.0,1500.0,1500.0,,,0,,0.0,0.0,7.0,,25.7,0.0,16.0,12.0,,,1,,1.0,1.0,27.0,,-2.8999999999999986,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,275,RR,3,96.0,6-3 7-6(3),Jannik Sinner,Arthur Rinderknech,10.0,58.0,3350.0,1029.0,Arthur Rinderknech,Jannik Sinner,0,126239,206173,58.0,10.0,1029.0,3350.0,26.4,20.3,R,R,196.0,191.0,,,,,Arthur Rinderknech,Jannik Sinner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,58.0,0.0,26.4,0.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,10.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.0,0.0,6.099999999999998,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,276,RR,3,95.0,6-4 7-6(6),Matteo Berrettini,Ugo Humbert,7.0,35.0,4568.0,1558.0,Matteo Berrettini,Ugo Humbert,1,126610,200005,7.0,35.0,4568.0,1558.0,25.7,23.5,R,L,196.0,188.0,,,,,Matteo Berrettini,Ugo Humbert,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.736306793522,1488.414300586377,0.0,0.0,1,0.0,1.0,1.0,7.0,0.0,25.7,0.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,35.0,0.0,23.5,1.0,0.7363067935220897,0.4143005863770668,0.0,0.0,0,0.0,0.0,0.0,-28.0,0.0,2.1999999999999993,-1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,277,RR,3,118.0,7-6(6) 6-4,Roman Safiullin,James Duckworth,167.0,49.0,409.0,1176.0,James Duckworth,Roman Safiullin,0,105902,126128,49.0,167.0,1176.0,409.0,29.9,24.4,R,R,183.0,185.0,,,,,James Duckworth,Roman Safiullin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,49.0,0.0,29.9,0.0,1500.0,1500.0,,,0,,0.0,0.0,167.0,,24.4,0.0,-16.0,-12.0,,,1,,1.0,1.0,-118.0,,5.5,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,278,RR,3,80.0,6-4 6-2,Daniil Medvedev,Alex De Minaur,2.0,34.0,8640.0,1561.0,Alex De Minaur,Daniil Medvedev,0,200282,106421,34.0,2.0,1561.0,8640.0,22.8,25.8,R,R,183.0,198.0,,,,,Alex De Minaur,Daniil Medvedev,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1531.263693206478,1523.585699413623,1.0,1.0,2,0.0,2.0,2.0,34.0,0.0,22.8,0.0,1500.0,1500.0,,,0,,0.0,0.0,2.0,,25.8,0.0,31.26369320647791,23.585699413622933,,,2,,2.0,2.0,32.0,,-3.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,279,RR,3,145.0,2-6 7-5 6-3,Roman Safiullin,Arthur Rinderknech,167.0,58.0,409.0,1029.0,Arthur Rinderknech,Roman Safiullin,0,126239,126128,58.0,167.0,1029.0,409.0,26.4,24.4,R,R,196.0,185.0,,,,,Arthur Rinderknech,Roman Safiullin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,0.5,0.5,2,0.0,2.0,2.0,58.0,0.0,26.4,0.0,1515.263693206478,1511.585699413623,1.0,1.0,1,0.0,1.0,1.0,167.0,0.0,24.4,0.0,-15.26369320647791,-11.585699413622933,-0.5,-0.5,1,0.0,1.0,1.0,-109.0,0.0,2.0,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,280,RR,3,175.0,6-7(5) 7-5 7-6(2),Ugo Humbert,Daniil Medvedev,35.0,2.0,1558.0,8640.0,Daniil Medvedev,Ugo Humbert,0,106421,200005,2.0,35.0,8640.0,1558.0,25.8,23.5,R,L,198.0,188.0,,,,,Daniil Medvedev,Ugo Humbert,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.4358728782763,1512.813372137389,1.0,1.0,1,0.0,1.0,1.0,2.0,0.0,25.8,0.0,1468.0339081301693,1476.0143094285309,0.0,0.0,2,0.0,2.0,2.0,35.0,0.0,23.5,1.0,49.40196474810705,36.79906270885817,1.0,1.0,-1,0.0,-1.0,-1.0,-33.0,0.0,2.3000000000000007,-1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,281,RR,3,116.0,7-6(6) 6-3,Jannik Sinner,Roman Safiullin,10.0,167.0,3350.0,409.0,Jannik Sinner,Roman Safiullin,1,206173,126128,10.0,167.0,3350.0,409.0,20.3,24.4,R,R,191.0,185.0,,,,,Jannik Sinner,Roman Safiullin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1532.0,1524.0,1.0,1.0,2,0.0,2.0,2.0,10.0,0.0,20.3,0.0,1530.5612260339533,1523.185691787672,1.0,1.0,2,0.0,2.0,2.0,167.0,0.0,24.4,0.0,1.4387739660467105,0.8143082123278873,0.0,0.0,0,0.0,0.0,0.0,-157.0,0.0,-4.099999999999998,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,282,RR,3,157.0,6-2 6-7(5) 6-4,Daniil Medvedev,Matteo Berrettini,2.0,7.0,8640.0,4568.0,Daniil Medvedev,Matteo Berrettini,1,106421,126610,2.0,7.0,8640.0,4568.0,25.8,25.7,R,R,198.0,196.0,,,,,Daniil Medvedev,Matteo Berrettini,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1499.1760376786726,1499.5471090844594,0.5,0.5,2,0.0,2.0,2.0,2.0,0.0,25.8,0.0,1500.7023986633528,1500.3999911578462,0.5,0.5,2,0.0,2.0,2.0,7.0,0.0,25.7,0.0,-1.5263609846801955,-0.8528820733868088,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.10000000000000142,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,283,RR,3,112.0,6-4 7-6(4),Pablo Carreno Busta,Alejandro Tabilo,20.0,139.0,2230.0,505.0,Alejandro Tabilo,Pablo Carreno Busta,0,126214,105807,139.0,20.0,505.0,2230.0,24.5,30.4,L,R,188.0,188.0,,,,,Alejandro Tabilo,Pablo Carreno Busta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,,,0,,0.0,0.0,139.0,,24.5,1.0,1500.0,1500.0,,,0,,0.0,0.0,20.0,,30.4,0.0,0.0,0.0,,,0,,0.0,0.0,119.0,,-5.899999999999999,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,284,RR,3,81.0,6-0 6-3,Roberto Bautista Agut,Cristian Garin,19.0,17.0,2260.0,2353.0,Cristian Garin,Roberto Bautista Agut,0,106426,105138,17.0,19.0,2353.0,2260.0,25.5,33.7,R,R,185.0,183.0,,,,,Cristian Garin,Roberto Bautista Agut,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,17.0,,25.5,0.0,1500.0,1500.0,,,0,,0.0,0.0,19.0,,33.7,0.0,0.0,0.0,,,0,,0.0,0.0,-2.0,,-8.200000000000003,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,285,RR,3,68.0,6-3 6-3,Pablo Carreno Busta,Viktor Durasovic,20.0,345.0,2230.0,137.0,Pablo Carreno Busta,Viktor Durasovic,1,105807,126340,20.0,345.0,2230.0,137.0,30.4,24.7,R,R,188.0,185.0,,,,,Pablo Carreno Busta,Viktor Durasovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,20.0,0.0,30.4,0.0,1500.0,1500.0,,,0,,0.0,0.0,345.0,,24.7,0.0,16.0,12.0,,,1,,1.0,1.0,-325.0,,5.699999999999999,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,286,RR,3,105.0,6-4 7-6(4),Roberto Bautista Agut,Casper Ruud,19.0,8.0,2260.0,4160.0,Casper Ruud,Roberto Bautista Agut,0,134770,105138,8.0,19.0,4160.0,2260.0,23.0,33.7,R,R,183.0,183.0,,,,,Casper Ruud,Roberto Bautista Agut,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,8.0,,23.0,0.0,1516.0,1512.0,1.0,1.0,1,0.0,1.0,1.0,19.0,0.0,33.7,0.0,-16.0,-12.0,,,-1,,-1.0,-1.0,-11.0,,-10.700000000000003,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,287,RR,3,109.0,6-1 6-7(5) 6-1,Alejandro Tabilo,Viktor Durasovic,139.0,345.0,505.0,137.0,Alejandro Tabilo,Viktor Durasovic,1,126214,126340,139.0,345.0,505.0,137.0,24.5,24.7,L,R,188.0,185.0,,,,,Alejandro Tabilo,Viktor Durasovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,139.0,0.0,24.5,1.0,1484.736306793522,1488.414300586377,0.0,0.0,1,0.0,1.0,1.0,345.0,0.0,24.7,0.0,-0.7363067935220897,-0.4143005863770668,0.0,0.0,0,0.0,0.0,0.0,-206.0,0.0,-0.1999999999999993,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,288,RR,3,84.0,6-4 6-1,Casper Ruud,Cristian Garin,8.0,17.0,4160.0,2353.0,Casper Ruud,Cristian Garin,1,134770,106426,8.0,17.0,4160.0,2353.0,23.0,25.5,R,R,183.0,185.0,,,,,Casper Ruud,Cristian Garin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1484.736306793522,1488.414300586377,0.0,0.0,1,0.0,1.0,1.0,8.0,0.0,23.0,0.0,1484.0,1488.0,0.0,0.0,1,0.0,1.0,1.0,17.0,0.0,25.5,0.0,0.7363067935220897,0.4143005863770668,0.0,0.0,0,0.0,0.0,0.0,-9.0,0.0,-2.5,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,289,RR,3,80.0,6-3 6-4,Pablo Carreno Busta,Filip Krajinovic,20.0,42.0,2230.0,1402.0,Filip Krajinovic,Pablo Carreno Busta,0,105936,105807,42.0,20.0,1402.0,2230.0,29.8,30.4,R,R,185.0,188.0,,,,,Filip Krajinovic,Pablo Carreno Busta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,42.0,,29.8,0.0,1531.263693206478,1523.585699413623,1.0,1.0,2,0.0,2.0,2.0,20.0,0.0,30.4,0.0,-31.26369320647791,-23.585699413622933,,,-2,,-2.0,-2.0,22.0,,-0.5999999999999979,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,290,RR,3,84.0,6-1 6-4,Roberto Bautista Agut,Dusan Lajovic,19.0,33.0,2260.0,1591.0,Dusan Lajovic,Roberto Bautista Agut,0,105583,105138,33.0,19.0,1591.0,2260.0,31.5,33.7,R,R,183.0,183.0,,,,,Dusan Lajovic,Roberto Bautista Agut,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,,,0,,0.0,0.0,33.0,,31.5,0.0,1531.263693206478,1523.585699413623,1.0,1.0,2,0.0,2.0,2.0,19.0,0.0,33.7,0.0,-31.26369320647791,-23.585699413622933,,,-2,,-2.0,-2.0,14.0,,-2.200000000000003,0.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,291,RR,3,145.0,6-4 3-6 7-6(5),Filip Krajinovic,Alejandro Tabilo,42.0,139.0,1402.0,505.0,Alejandro Tabilo,Filip Krajinovic,0,126214,105936,139.0,42.0,505.0,1402.0,24.5,29.8,L,R,188.0,185.0,,,,,Alejandro Tabilo,Filip Krajinovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0339081301693,1500.0143094285309,0.5,0.5,2,0.0,2.0,2.0,139.0,0.0,24.5,1.0,1485.4358728782763,1488.813372137389,0.0,0.0,1,0.0,1.0,1.0,42.0,0.0,29.8,0.0,14.598035251892952,11.200937291141827,0.5,0.5,1,0.0,1.0,1.0,97.0,0.0,-5.300000000000001,1.0
atp,2022-01-03,2022-8888,Atp Cup,cup,A,Hard,16,293,RR,3,73.0,6-2 7-5,Filip Krajinovic,Viktor Durasovic,42.0,345.0,1402.0,137.0,Filip Krajinovic,Viktor Durasovic,1,105936,126340,42.0,345.0,1402.0,137.0,29.8,24.7,R,R,185.0,185.0,,,,,Filip Krajinovic,Viktor Durasovic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1502.1077419220667,1501.2001048321617,0.5,0.5,2,0.0,2.0,2.0,42.0,0.0,29.8,0.0,1468.7023986633528,1476.3999911578462,0.0,0.0,2,0.0,2.0,2.0,345.0,0.0,24.7,0.0,33.405343258713856,24.800113674315526,0.5,0.5,0,0.0,0.0,0.0,-303.0,0.0,5.100000000000001,0.0
